dates,website,
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%2F5-things-to-know-for-friday-november-15-2019-1.4687011,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89680,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fot%3DAjaxLayout,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89531%3FcontactForm%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D373266,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=eqlkpruxkingcp,support
2 3 2020,https://www.republicworld.com/world-news/rest-of-the-world-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients.html,support
2 2 2020,https://www.wfxrtv.com/news/national/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.8newsnow.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=?clipId=89530,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=?clipId=375756,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=tzbrsjtr,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FautoPlay%3Dtrue%3FclipId%3D89926,support
2 2 2020,https://www.abc4.com/news/international-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.fourstateshomepage.com/news/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://apa.az/en/asia-news/Built-in-10-days-China's-virus-hospital-takes-1st-patients-311088,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89619%3FcontactForm%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89926,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89830,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fclipid%3D104056%3FcontactForm%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.kaaltv.com/news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/5631636/,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=?ot=AjaxLayout,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D373266,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FclipId%3D89531,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062?clipId=64268,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D104062,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D64268,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D86116,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D68597,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=piqndqvkh%3FclipId%3D89680,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D104062%3Fot%3DAjaxLayout,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89530,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FclipId%3D1691853,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89563,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89619,comment
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89619%3FautoPlay%3Dtrue%3FcontactForm%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FautoPlay%3Dtrue%3FclipId%3D104062%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89531,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89530%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89531,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D68596%3FcontactForm%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89619%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FcontactForm%3Dtrue,support
2 2 2020,https://www.wnct.com/on-your-side/health-watch/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fautoplay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fclipid%3D104056%3FclipId%3D373266,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D104066%3FautoPlay%3Dtrue%2F5-things-to-know-for-friday-november-22-2019-1.4697438%3FcontactForm%3Dtrue%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D104056%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=piqndqvkh%3FclipId%3D104070,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=aveufpdfhgphsfmy,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fclipid%3D104056%3FclipId%3D375756,support
2 2 2020,http://brooklyn.news12.com/story/41642925/built-in-10-days-chinas-virus-hospital-takes-1st-patients?clienttype=smartdevice,comment
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D375756%3FcontactForm%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3Fclipid%3D104056%3FautoPlay%3Dtrue,support
2 2 2020,https://www.conchovalleyhomepage.com/news/national-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.wiproud.com/news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.cbs17.com/news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.wrbl.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=%3FclipId%3D89563%3FautoPlay%3Dtrue,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89925,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062?clipId=1723871,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062?clipId=89830,support
2 2 2020,https://www.koin.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://unb.com.bd/category/World/built-in-10-days-chinas-virus-hospital-takes-1st-patients/43143,support
2 2 2020,https://www.gadsdentimes.com/news/20200202/built-in-10-days-chinas-virus-hospital-takes-1st-patients,support
2 2 2020,https://www.ksnt.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.binghamtonhomepage.com/life-health/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.wwlp.com/news/ap-international-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue%3FclipId%3D64268%3FautoPlay%3Dtrue,comment
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062%3FclipId%3D89750%3FcontactForm%3Dtrue,support
2 2 2020,https://www.dothanfirst.com/life-health/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.rochesterfirst.com/news/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.wivb.com/news/world/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.wboy.com/news/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=pawumraq?clipId=89830,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FautoPlay%3Dtrue%3FclipId%3D375756%3Fot%3DAjaxLayout,support
2 3 2020,https://www.ctvnews.ca/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yes%3FclipId%3D89830%3FcontactForm%3Dtrue%3Fot%3DAjaxLayout,support
2 2 2020,https://www.siouxlandproud.com/weird-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.mystateline.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.wbal.com/article/434152/130/built-in-10-days-chinas-virus-hospital-takes-1st-patients,support
2 2 2020,https://www.wric.com/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://www.ctvnews.ca/mobile/health/built-in-10-days-china-s-virus-hospital-takes-1st-patients-1.4794740?cache=yesclipId104062?clipId=375756,support
2 2 2020,https://www.wavy.com/news/world/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.krqe.com/news/health-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.news965.com/news/world/built-days-china-virus-hospital-takes-1st-patients/HX612UVr2p6DQRmqj5gd4O/,comment
2 2 2020,https://www.wsav.com/news/international-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.khon2.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.kget.com/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.ktsm.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.bigcountryhomepage.com/news/health-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.cnyhomepage.com/news/national-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.wowktv.com/news/u-s-world/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 3 2020,https://apa.az/en/asia-news/Built-in-10-days-Chinas-virus-hospital-takes-1st-patients-311088,support
2 2 2020,https://www.myhighplains.com/news/for-your-health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.keloland.com/news/national-world-news/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.ourquadcities.com/news/international/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
2 2 2020,https://www.localsyr.com/health/built-in-10-days-chinas-virus-hospital-takes-1st-patients/,support
