dates,website,
1 30 2020,https://headtopics.com/uk/british-resident-of-wuhan-government-won-t-let-my-wife-leave-with-me-video-10999912,support
1 30 2020,http://alltopnews.xyz/uk/british-resident-of-wuhan-government-won-t-let-my-wife-leav_1119546.html,support
3 14 2020,https://www.coronavirusliveupdate.com/british-resident-of-wuhan-government-wont-let-my-wife-leave-with-me-video/,support
2 1 2016,https://www.theguardian.com/p/4gaa7/stw,support
4 24 2015,https://www.theguardian.com/p/47pv7/sbl,support
1 20 2015,https://www.theguardian.com/p/45369/sgp,support
6 4 2015,https://www.theguardian.com/p/49fh5/sgp,support
5 7 2009,https://www.theguardian.com/p/27faq,support
1 23 2008,https://www.theguardian.com/p/x2jaq,support
12 17 2014,https://www.theguardian.com/p/449dx/stw,support
8 7 2014,https://www.theguardian.com/p/4vhtj,support
10 7 2008,https://www.theguardian.com/p/2xk45,support
8 27 2012,https://www.theguardian.com/p/3a2ce,support
8 7 2019,https://www.msn.com/en-gb/news/uknews/canadian-police-find-bodies-believed-to-be-teens-wanted-for-murder/vp-AAFuc9C,support
6 9 2019,https://www.msn.com/en-us/news/us/cnns-jim-acosta-on-covering-the-trump-white-house/vp-AACCkS2,support
4 4 2019,https://www.msn.com/ko-kr/news/world/what-should-europe-do-with-families-for-isil-fighters/vp-BBVCiWk,support
2 1 2020,https://www.theguardian.com/world/video/2020/feb/01/york-university-confirms-student-is-one-of-two-uk-coronavirus-cases-video,support
9 2 2018,https://www.msn.com/en-gb/sport/football/twiggy-still-in-fashion/vi-BBMLDBU,support
2 18 2020,https://www.dailymotion.com/us/topic/x92a/2,support
1 22 2020,https://www.asianewsday.com/china-coronavirus-travel-ban-issued-for-residents-of-wuhan/,support
1 31 2020,https://australianonlinenews.com.au/2020/01/31/british-resident-of-wuhan-government-wont-let-my-wife-leave-with-me-video-the-guardian/,support
2 8 2020,https://www.onenewspage.com/n/Business/1zlqhn9gb3/Coronavirus-60-year-old-American-dies-in.htm,support
2 14 2020,https://www.onenewspage.com/n/Front+Page/1zlqhnc8dg/Vatican-Chinese-foreign-ministers-hold-highest-level-talks.htm,support
8 27 2012,https://www.theguardian.com/world/video/2012/aug/27/kim-jong-un-warns-war-south-korea-video,support
11 5 2019,https://www.aol.com/article/news/2019/11/05/gop-senator-says-popular-teen-app-poses-major-threat-to-americans-privacy/23854025/,support
2 8 2020,https://www.msn.com/ko-kr/news/techandscience/russian-adrenaline-junkies-break-the-ice-and-floe-down-the-don-river/vp-BBZLeTO,support
3 17 2020,https://www.onenewspage.com/n/Front+Page/1zlqy72tmw/British-government-changes-course-on-COVID-90-containment.htm,support
2 9 2020,https://www.onenewspage.com/n/Front+Page/1zlqhn9rvt/Her-Grandmother-Got-the-Coronavirus-Then-So-Did.htm,support
2 8 2020,https://www.onenewspage.com/n/Front+Page/1zlqhn9idp/Coronavirus-British-nationals-test-positive-in.htm,support
2 12 2020,https://www.onenewspage.com/n/World/1zlqhnauzk/Chinese-family-members-allowed-on-latest-virus-evacuation.htm,support
1 29 2020,https://noovell.com/similar/39168734/,support
1 29 2020,https://www.asianewsday.com/chinese-experts-say-wuhan-coronavirus-outbreak-will-not-last-as-long-as-sars-epidemic/,support
6 11 2014,https://www.theguardian.com/world/video/2014/jun/11/iraq-crisis-us-calls-release-turkish-diplomats-un-condemns-kidnapping-video,support
3 17 2020,https://video.news24.com/show/231463,support
10 19 2015,https://www.theguardian.com/world/video/2015/oct/19/prince-william-urges-chinese-consumers-to-stop-buying-illegally-traded-wildlife-products-video,support
2 19 2016,https://www.theguardian.com/world/video/2016/feb/19/angela-merkel-alexis-tsipras-francois-hollande-arrive-at-eu-summit-video,support
2 11 2013,https://www.theguardian.com/world/video/2013/feb/11/kumbh-mela-stampede-hindu-video,support
2 2 2020,https://www.onenewspage.com/n/Front+Page/1zlqhn6s71/More-British-nationals-return-to-Europe-from-China.htm,support
2 11 2020,https://www.onenewspage.com/n/Business/1zlqhnaeti/China-launches-coronavirus-close-contact-detector-app.htm,support
2 21 2020,https://www.onenewspage.com/video/20200221/12845844/Quarantined-Chinese-resident-jogs-100-kilometres-in-his.htm,support
2 28 2020,https://www.onenewspage.com/n/Health/1zlqhnhzkg/UK-Johnson-says-coronavirus-top-priority-as.htm,support
2 11 2020,https://www.onenewspage.com/n/World/1zlqhnacnz/Coronavirus-May-Infect-500-000-In-Wuhan-Before.htm,support
2 17 2020,https://www.onenewspage.com/n/Health/1zlqhnd2b8/Study-Coronavirus-May-Have-Started-in-Government-Lab.htm,support
6 18 2013,https://www.theguardian.com/world/video/2013/jun/18/shimon-peres-us-iran-nuclear-threat-israel-video,support
2 9 2020,https://www.onenewspage.com/n/Front+Page/1zlqhn9lza/Government-hoping-on-coronavirus-breakthrough-as-universities-challenged.htm,support
12 3 2013,https://www.theguardian.com/world/video/2013/dec/03/case-chimpanzee-legal-personhood-video,support
2 11 2020,https://www.onenewspage.us/n/Internet/1zlqhnambn/Chinese-government-rolls-out-coronavirus-close-contact-detector.htm,support
2 28 2020,https://www.newsr.in/n/UK/1zlqhnhzhd/PM-says-coronavirus-top-priority-after-critics-accuse.htm,support
3 15 2020,https://www.onenewspage.com/n/Middle+East/1zlqy71pym/Chinese-businessman-missing-after-criticizing-Xi-handling.htm,support
1 31 2020,https://www.onenewspage.com/n/Front+Page/1zlq13sj3m/American-trapped-in-Wuhan-Despite-coronavirus-won.htm,support
1 28 2020,https://www.onenewspage.com/n/UK/1zlq13qfsz/Foreign-Office-issues-Brits-with-urgent-advice-over.htm,support
2 12 2020,https://www.onenewspage.com/n/Asia-Pacific/1zlqhnbb3m/Coronavirus-Online-panic-fuelling-racism-from-within-Chinese.htm,support
12 31 2012,https://www.theguardian.com/world/video/2012/dec/31/52-weeks-photos-2012-video,support
9 23 2014,https://www.theguardian.com/world/video/2014/sep/23/pot-how-to-end-your-career-live-on-air-charlo-greene-video,support
2 11 2020,https://www.onenewspage.com.au/n/Business/1zlqhnaeti/China-launches-coronavirus-close-contact-detector-app.htm,support
6 8 2012,http://gtl.com.sg/?to=world/video/2012/jun/08/gazan-artist-maha-al-daya-video,support
1 31 2020,https://headtopics.com/uk/french-doctor-is-infected-with-wuhan-coronavirus-11011139,support
2 7 2020,https://www.onenewspage.com/n/World/1zkl572wc5/Three-members-of-British-family-die-after-drowning.htm,support
2 8 2020,https://www.newsr.in/n/Front+Page/1zlqhn9gf7/Coronavirus-60-year-old-American-dies-in.htm,support
1 29 2020,https://www.newsr.in/n/World/1zlq13rioa/British-Airways-suspends-all-flights-to-China-over.htm,support
1 24 2020,https://www.asianewsday.com/chinese-city-plans-to-build-coronavirus-hospital-in-six-days/,support
1 23 2014,https://www.theguardian.com/world/video/2014/jan/23/children-speak-of-being-on-the-frontline-in-syria-video,support
2 28 2012,http://gtl.com.sg/?to=world/video/2012/feb/28/costa-allegra-cruise-ship-video,support
3 6 2013,http://gtl.com.sg/?to=world/video/2013/mar/06/us-petraeus-torture-iraq-video,support
7 10 2014,http://gtl.com.sg/?to=world/video/2014/jul/10/scott-morrison-sri-lanka-navy-video,support
2 1 2020,https://www.onenewspage.com/n/World/1zlqhn6gpc/Thailand-to-evacuate-nationals-from-China-virus-centre.htm,support
3 3 2020,https://www.onenewspage.com/n/World/1zlqy6wogx/Coronavirus-UN-health-body-says-containment-is-top.htm,support
2 6 2020,https://www.onenewspage.com/n/UK/1zlqhn8hwn/British-Asians-speak-of-racism-and-alienation-since.htm,support
2 7 2020,https://www.msn.com/th-th/news/national/chinese-doctors-death-provokes-public-anger/vp-BBZLl2K,support
8 1 2019,https://www.scoop.it/topic/compare-risk-communication/p/4109431642/2019/08/01/1-year-old-daughter-of-congo-man-who-died-of-ebola-has-virus?utm_medium=social&utm_source=pinterest,support
6 27 2019,https://www.scoop.it/topic/compare-risk-communication/p/4108618302/2019/06/27/pakistan-and-the-politics-of-polio?utm_medium=social&utm_source=pinterest,support
1 31 2020,https://headtopics.com/uk/a-man-lies-dead-in-the-street-the-image-that-captures-the-wuhan-coronavirus-crisis-11008207,support
2 1 2020,https://headtopics.com/uk/british-dad-trapped-in-wuhan-with-newborn-as-he-couldn-t-get-to-airport-in-time-11027910,support
9 16 2008,https://www.theguardian.com/world/video/2008/sep/16/meredith.kercher.italy.hearing,support
2 18 2008,https://www.theguardian.com/world/video/2008/feb/18/serbia.violence,support
9 15 2008,https://www.theguardian.com/world/video/2008/sep/15/indonesia.stampede,support
1 28 2020,https://www.dailymotion.com/video/x7r7ln4,support
2 7 2020,https://www.newsr.in/n/World/1zlqhn9wuz/Her-grandmother-got-the-coronavirus-Then-so-did.htm,support
1 31 2020,https://pk.glbnews.com/01-2020/52780583696748/,support
2 18 2020,https://www.newsr.in/n/World/1zlqhndbcz/British-royal-family-website-hacked-sending-visitors.htm,support
2 28 2020,https://www.newsr.in/n/World/1zlqhni1rp/Johnson-says-coronavirus-top-priority-as-first-Briton.htm,support
6 23 2011,https://www.theguardian.com/world/video/2011/jun/23/syria-protesters-under-attack-video,support
1 2 2015,https://www.theguardian.com/world/video/2015/jan/02/one-dead-six-wounded-calgary-party-new-years-eve-video-report,support
6 12 2013,https://www.theguardian.com/world/video/2013/jun/12/kitten-two-faces-oregon-video,support
4 28 2009,https://www.theguardian.com/world/video/2009/apr/28/sri-lanka-bombing-tamil-tigers,support
2 10 2010,https://amp.theguardian.com/world/video/2010/feb/10/evan-muncie-haiti-survivor,support
2 12 2020,https://newsr.in/video/20200212/12766470/Wuhan-Natives-Living-In-Pittsburgh-Help-Fight-Coronavirus.htm,support
11 15 2019,https://www.scoop.it/topic/compare-risk-communication/p/4112588279/2019/11/15/mosquito-sterilization-offers-new-opportunity-to-control-chikungunya-dengue-and-zika-homeland-security-today?utm_medium=social&utm_source=pinterest,support
10 31 2013,https://amp.theguardian.com/p/3k2nj,support
8 13 2012,https://amp.theguardian.com/world/video/2012/aug/13/egypt-president-dismiss-military-chiefs-video,support
1 30 2020,https://www.newsr.in/n/World/1zlq13rykk/Ikea-closes-all-stores-in-China-due-to.htm,support
2 11 2020,https://www.newsr.in/n/India/1zlqhnae02/Mumbai-Missing-IIT-student-family-seeks.htm,support
6 1 2009,https://www.theguardian.com/world/video/2009/jun/01/air-france-plane,support
1 30 2020,https://www.asianewsday.com/trumps-plan-will-not-bring-peace-to-israel-and-palestine-what-will-letters/,support
1 8 2020,https://www.asianewsday.com/lunar-new-year-in-china-raises-risks-of-worsening-african-swine-fever-crisis-minister-says/,support
2 6 2020,https://noovell.com/similar/39633505/,support
12 8 2019,https://www.msn.com/es-pe/noticias/otras/delhi-fire-at-least-43-killed-in-deadly-factory-blaze/vp-BBXWqYq,support
8 18 2019,https://www.msn.com/en-gb/money/video/former-malaysian-pm-najib-razak-in-court-for-money-laundering/vi-AAFYr0t,support
5 20 2015,https://amp.theguardian.com/world/video/2015/may/20/swiss-alps-4km-climb-seven-peaks-timelapse-video,support
5 18 2016,https://amp.theguardian.com/world/video/2016/may/18/rare-christopher-columbus-letter-returned-to-italy-video,support
1 30 2020,https://headtopics.com/uk/the-fights-boxing-fans-are-desperate-to-see-happen-in-2020-10999914,support
2 7 2020,https://www.newsunited.com/wwe-news-veteran-superstar-s-wife-news/35693566/,support
5 29 2018,http://gtl.com.sg/?to=world/video/2018/may/29/gay-black-and-hiv-positive-americas-hidden-epidemic-video,support
4 17 2015,https://www.theguardian.com/p/47jb7/tw,support
2 25 2008,https://www.theguardian.com/p/x3t8g,support
4 13 2018,https://thefreshtoast.com/culture/inventor-of-sex-doll-says-its-been-great-for-his-marriage/,support
1 8 2016,http://gtl.com.sg/?to=world/video/2016/jan/08/whiteness-is-winning-thai-ad-promotes-skin-whitening-pills-video,support
1 25 2015,http://gtl.com.sg/?to=world/video/2015/jan/25/isis-execution-video-japan-shinzo-abe-video,support
8 31 2013,http://gtl.com.sg/?to=world/video/2013/aug/31/rape-victim-mother-unhappy-video,support
10 25 2007,https://www.theguardian.com/news/video/2007/oct/25/fires,support
7 16 2015,https://www.theguardian.com/world/video/2015/jul/16/philip-hammond-israeli-prime-minister-binyamin-netanyahu-iran-nuclear-deal-video,support
11 27 2015,https://www.theguardian.com/world/video/2015/nov/27/pope-francis-welcomed-music-dancing-uganda-video,support
1 10 2015,https://www.theguardian.com/world/video/2015/jan/10/charlie-hebdo-victims-family-france-paris-ahmed-merabet-video,support
7 30 2013,https://www.theguardian.com/world/video/2013/jul/31/italy-syrian-migrants-fishing-boat-video,support
11 11 2013,http://gtl.com.sg/?to=world/video/2013/nov/11/russian-artist-nails-testicles-red-square-cobbles-video,support
11 26 2019,http://gtl.com.sg/?to=world/video/2019/nov/26/dresden-jewellery-heist-moment-thieves-break-open-display-cabinet-captured-on-cctv-video,support
11 24 2011,http://gtl.com.sg/?to=world/video/2011/nov/24/male-haircut-iran-amnesty-tv-video,support
1 27 2020,http://gtl.com.sg/?to=world/video/2020/jan/27/auschwitz-survivors-share-their-stories-on-75th-anniversary-video,support
10 9 2015,http://gtl.com.sg/?to=world/video/2015/oct/09/playmobil-toy-slave-collar-racist-california-video,support
1 19 2019,http://gtl.com.sg/?to=world/video/2019/jan/19/burst-pipeline-explosion-in-mexico-kills-at-least-20-video,support
12 30 2018,http://gtl.com.sg/?to=world/video/2018/dec/30/nothing-works-floods-and-broken-voting-machines-mar-congolese-elections-video,support
8 10 2019,http://gtl.com.sg/?to=world/video/2019/aug/10/typhoon-lekima-triggers-landslides-and-floods-in-eastern-china-video,support
12 2 2015,http://gtl.com.sg/?to=world/video/2015/dec/02/anti-war-protesters-urge-mps-to-vote-against-syria-airstrikes-video,support
7 6 2012,http://gtl.com.sg/?to=world/video/2012/jul/06/noam-chomsky-occupy-movement-spark-video,support
11 12 2013,http://gtl.com.sg/?to=world/video/2013/nov/12/kristallnacht-rabbis-berlin-video,support
3 15 2013,http://gtl.com.sg/?to=world/video/2013/mar/15/steven-seagal-vladimir-putin-video,support
5 11 2012,http://gtl.com.sg/?to=world/video/2012/may/11/al-qaida-syria-leon-panetta-video,support
4 10 2018,https://www.azhimukham.com/technology-spanish-electric-engineer-develop-sexrobot/,support
4 20 2018,https://www.huffingtonpost.kr/entry/marriage-sex-robot_kr_5ad942c4e4b029ebe0228938,support
4 11 2018,https://avaz.ba/zabava/zanimljivosti/368806/seks-robot-mi-je-poboljsao-brak-ali-ako-bi-zena-koristila-muskog-vjerovatno-bih-se-rastao,support
1 25 2017,http://thephongphat.com/?hims=world/video/2017/jan/25/somali-militants-attack-hotel-in-mogadishu-video,support
