dates,website,
1 30 2020,https://wincountry.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 30 2020,https://lfpress.com/pmn/health-pmn/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/wcm/c996e334-dcec-42cc-96df-328f7792f755,support
1 30 2020,https://wincountry.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/?refer-section=national,support
1 30 2020,https://www.yahoo.com/news/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://wtaq.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 30 2020,http://cms.trust.org/item/20200130211305-pdsuk,support
1 30 2020,https://wncy.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 30 2020,https://uk.news.yahoo.com/u-coronavirus-evacuee-china-placed-215226526.html,support
1 31 2020,https://uk.news.yahoo.com/u-coronavirus-evacuee-china-placed-212543420.html,support
1 31 2020,https://it.reutersmedia.net/article/idUKKBN1ZT327,support
1 30 2020,https://www.streetinsider.com/Reuters/U.S.+coronavirus+evacuee+from+China+placed+under+quarantine+order+after+trying+to+flee+base/16395676.html,support
1 30 2020,https://ca.news.yahoo.com/u-coronavirus-evacuee-china-placed-215226526.html,support
1 30 2020,https://wdsm710.com/news/articles/2020/jan/30/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/980209/,support
1 31 2020,https://www.devdiscourse.com/article/international/854414-us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base,support
1 30 2020,https://www.srnnews.com/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-flee-base/,support
1 30 2020,https://flipboard.com/@USNews/u-s-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-t/f-13efba7cdf%2Fusnews.com,support
1 30 2020,https://www.ceoexpress.com/rss/rsscenterfull.aspx?tab=nc&kw1=Coronavirus&newsid=25,support
1 31 2020,https://in.reuters.com/news/picture/trump-says-coronavirus-outbreak-is-very-idINKBN1ZT32W,support
1 31 2020,https://in.reuters.com/news/picture/who-declares-china-virus-outbreak-an-int-idINKBN1ZT2SR,support
1 31 2020,https://in.reuters.com/news/picture/trump-mocks-democrats-revives-border-wal-idINKBN1ZU0CG,support
1 31 2020,https://in.reuters.com/news/picture/coronavirus-test-negative-for-passenger-idINKBN1ZT1A0,support
2 1 2020,https://chinanews.center/?p=14420,support
2 2 2020,https://www.onenewspage.com/n/US/1zlq13sd4q/coronavirus-evacuee-from-China-placed-under.htm,support
3 20 2020,https://www.newsmonger.com.ng/world-news/87556/coronavirus-live-updates-italy-deaths-at-3405-cases-top-41000/,support
1 30 2020,https://www.dailymail.co.uk/home/sitemaparchive/day_20200130.html,support
1 30 2020,https://statusck.blogspot.com/2020/01/us-coronavirus-evacuee-from-china.html?m=1,support
1 30 2020,https://en.mogaznews.com/World-News/1425273/US-coronavirus-evacuee-from-China-placed-under-quarantine-order-after-trying-to-flee-base.html,support
1 29 2020,https://www.yahoo.com/news/m/f46739ea-8663-3ce1-a7ef-086c05d31146/ss_trump-to-sign-usmca-trade.html,support
1 31 2020,https://www.latestnigeriannews.com/news/8156506/us-coronavirus-evacuee-from-china-placed-under-quarantine-order-after-trying-to-.html,support
1 30 2020,https://www.reuters.com/sitemap_20200130-20200131.xml,support
1 30 2020,https://www.limpompo.com/a/news/25932/india-reports-its-first-case-of-coronavirus,support
1 30 2020,https://www.yahoo.com/news/nascar-indycar-driver-john-andretti-232415519.html,support
2 2 2020,https://www.onenewspage.com/n/World/1zlq13sdhr/coronavirus-evacuee-from-China-placed-under.htm,support
1 30 2020,https://www.yahoo.com/news/gigi-hadid-sit-lvmh-prize-expert-panel-160845148.html,support
1 30 2020,https://www.newsr.in/n/Front+Page/1zlq13sdh2/coronavirus-evacuee-from-China-placed-under.htm,support
1 30 2020,https://www.newsr.in/n/World/1zlq13sdhr/coronavirus-evacuee-from-China-placed-under.htm,support
1 31 2020,https://www.onenewspage.com/n/US/1zlq13stek/Nearly-200-Americans-repatriated-from-China-placed-under.htm,support
1 28 2020,http://singapore.shafaqna.com/EN/AL/447946,support
1 22 2020,https://www.yahoo.com/news/hrw-armed-groups-move-freely-201720315.html,support
1 20 2020,https://www.yahoo.com/news/milder-days-ahead-midwest-northeast-113418256.html,support
1 20 2020,https://www.yahoo.com/news/hbo-beartown-among-50-nordic-085126757.html,support
1 31 2020,https://www.onenewspage.com/n/US/1zlq13st0q/Imposes-Coronavirus-Quarantine-on-Group-in.htm,support
2 13 2020,https://www.justdial.com/JdSocial/news/Latest-Stories-Air-Force/The-15th-US-case-of-coronavirus-is-an-evacuee-at-an-Air-Force-base-in-Texas/1581610889109000?dl=1,support
1 30 2020,https://in.reuters.com/sitemap_20200130-20200131.xml,support
1 31 2020,https://www.onenewspage.com/n/World/1zlq13st3k/Nearly-200-Americans-repatriated-from-China-placed-under.htm,support
1 30 2020,https://newzybox.com/coronavirus-to-have-little-impact-on-us-economy-trump-adviser,support
10 20 2012,https://bput4all.wordpress.com/tag/best-programming-solutions/,support
1 30 2020,https://www.devdiscourse.com/article/business/853362-sterling-falls-before-knife-edge-boe-rate-decision,support
1 31 2020,https://www.onenewspage.us/n/US/1zlq13sr2w/Americans-in-quarantine-at-California-hospital-as-coronavirus.htm,support
1 9 2020,https://www.yahoo.com/news/iran-u-conflict-impacts-etfs-164500959.html,support
1 23 2020,https://newzz.in/latest_news/china-building-1000-bed-hospital-over-the-weekend-to-treat-coronavirus/6670264039962924041/10626421676704092783/,support
4 19 2020,https://www.wuhanupdate.com/theft/liability-when-identity-theft-0624226,support
1 26 2020,https://newzz.in/latest_news/coronavirus-outbreak-india-requests-china-to-permit-students-stuck-in-wuhan-to-return/5836508279495219696/15251168972896948261/,support
1 29 2020,https://newzz.in/latest_news/coronavirus-whats-new-in-the-china-virus-outbreak/16486849407856300227/6552465594137401267/,support
1 24 2020,https://newzz.in/latest_news/coronavirus-explained-all-you-need-to-know-about-the-outbreak/9973274834393456608/15448252517406759004/,support
1 31 2020,https://www.newsr.in/n/India/1zlq13sko2/Army-sets-up-quarantine-facility-in-Manesar-for.htm,support
1 26 2020,https://newzz.in/latest_news/coronavirus-doctor-who-returned-from-china-kept-in-isolation-in-jaipur-on-suspicion-of-infection/18001813840389954306/17622138379826255163/,support
1 24 2020,https://newzz.in/latest_news/millions-caught-in-central-china-lockdown-military-doctors-deployed-to-fight-coronavirus/13417590296125595082/66092938737375066/,support
