dates,website,
2 4 2020,http://northcoastcourier.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yes%3FclipId%3D89563%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 4 2020,https://www.knysnaplettherald.com/News/Article/International/disabled-chinese-boy-dies-while-father-in-virus-quarantine-202002040832,support
2 4 2020,http://southcoastherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://benonicitytimes.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://zululandobserver.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://letabaherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://midsouthcoastrisingsun.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://krugersdorpnews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://rosebankkillarneygazette.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.newagebd.net/article/98635/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://midrandreporter.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.graaffreinetadvertiser.com/News/Article/International/disabled-chinese-boy-dies-while-father-in-virus-quarantine-202002040832,support
2 4 2020,http://diepos.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://www.georgeherald.com/News/Article/International/disabled-chinese-boy-dies-while-father-in-virus-quarantine-202002040832,support
2 4 2020,http://alexnews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://risingsunlenasia.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yes%3FclipId%3D373266%3FautoPlay%3Dtrue%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 4 2020,https://au.news.yahoo.com/disabled-chinese-boy-dies-while-father-virus-quarantine-053423566--spt.html,support
2 4 2020,https://www.msn.com/en-us/news/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine/ar-BBZCSEH,support
2 4 2020,http://albertonrecord.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.business-standard.com/article/pti-stories/disabled-chinese-boy-dies-while-father-in-virus-quarantine-120020400648_1.html,support
2 4 2020,https://www.macaubusiness.com/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://randburgsun.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://vaalweekblad.com/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://lowvelder.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://germistoncitynews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://northglennews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://capitalnewspapers.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://tribune.com.pk/story/2150006/3-disabled-chinese-boy-dies-father-virus-quarantine/?amp=1,support
2 4 2020,http://northcliffmelvilletimes.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://springsadvertiser.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://springsadvertiser.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://northcliffmelvilletimes.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yes%3FautoPlay%3Dtrue%3FclipId%3D89578%3FautoPlay%3Dtrue%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=%3Fot%3DAjaxLayout%3FcontactForm%3Dtrue%3FclipId%3D263414,support
2 4 2020,https://highwaymail.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://highwaymail.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.suidkaapforum.com/News/Article/International/disabled-chinese-boy-dies-while-father-in-virus-quarantine-202002040832,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yesclipId104062%3FautoPlay%3Dtrue?autoPlay=true,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=%3FclipId%3D104056%3Fot%3DAjaxLayout%3Fot%3DAjaxLayout%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue%3Fot%3DAjaxLayout,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=pawumraq%3FclipId%3D104059,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=%3FcontactForm%3Dtrue%3FclipId%3D89950%3FcontactForm%3Dtrue,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yesclipId104062%3FclipId%3D1691853%3FcontactForm%3Dtrue%3FautoPlay%3Dtrue,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yes%3FclipId%3D375756%3FautoPlay%3Dtrue,support
2 4 2020,http://rekordnorth.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://news.abs-cbn.com/overseas/02/04/20/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://phoenixsun.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.standardmedia.co.ke/article/2001359124/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.capitalfm.co.ke/news/2020/02/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://rekordeast.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://themalaysianreserve.com/2020/02/04/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=wpwecmoua%3FclipId%3D89680,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=yesclipId104062%3Fot%3DAjaxLayout%3FcontactForm%3Dtrue%3FautoPlay%3Dtrue%3FautoPlay%3Dtrue,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=pawumraq%3FclipId%3D89680,support
2 4 2020,https://uk.news.yahoo.com/disabled-chinese-boy-dies-while-father-virus-quarantine-053423818.html,support
2 4 2020,https://sg.news.yahoo.com/disabled-chinese-boy-dies-while-father-virus-quarantine-053423073.html,support
2 4 2020,http://southerncourier.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://sg.finance.yahoo.com/news/disabled-chinese-boy-dies-while-father-virus-quarantine-053423073.html,support
2 4 2020,https://www.ctvnews.ca/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine-1.4796205?cache=aveufpdfhgphsfmy%3FclipId%3D104066,support
2 4 2020,https://www.theborneopost.com/2020/02/04/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://citizen.co.za/news/news-world/2237155/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://rekordeast.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://menafn.com/1099648780/Disabled-Chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://www.digitaljournal.com/news/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine/article/566492,support
2 4 2020,https://www.ibtimes.com/disabled-chinese-boy-dies-while-father-virus-quarantine-2915214,support
2 4 2020,https://www.theloop.ca/ctvnews/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://www.theyouthtimes.com/news-details/10179/Disabled-Chinese-Boy-Dies-While-Father-In-Virus-Quarantine,support
2 4 2020,https://www.pulse.com.gh/news/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine/g8xkshm,support
2 4 2020,https://www.intellasia.net/disabled-chinese-boy-dies-while-father-in-virus-quarantine-760733,support
2 4 2020,https://sg.news.yahoo.com/disabled-chinese-boy-dies-while-father-virus-quarantine-053423505.html,support
2 4 2020,https://www.philstar.com/world/2020/02/04/1990319/disabled-chinese-boy-dies-while-father-virus-quarantine,support
2 4 2020,https://www.journalducameroun.com/en/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://www.24matins.uk/topnews/int/disabled-chinese-boy-dies-while-father-in-virus-quarantine-204719,support
2 4 2020,https://www.newsbreak.com/news/0O2JguMP/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://rekordcenturion.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.devdiscourse.com/article/international/860236-disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.dhakatribune.com/world/asia/2020/02/04/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://parysgazette.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://213.244.133.46/story/655021/Disabled-Chinese-boy-dies-while-father-in-virus-qu,support
2 4 2020,https://www.newsbreak.com/news/0O2KTU8v/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://brakpanherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://comarochronicle.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://roodepoortrecord.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://rekordmoot.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://ladysmithgazette.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://southcoastsun.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://full.gulf-times.com/story/655021/Disabled-Chinese-boy-dies-while-father-in-virus-qu,support
2 4 2020,http://brakpanherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://witbanknews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://newcastleadvertiser.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://capricornreview.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://northernnatalcourier.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://roodepoortnorthsider.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://kathorusmail.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://joburgeastexpress.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.pulselive.co.ke/news/world/disabled-chinese-boy-dies-while-father-in-virus-quarantine/qthgq6r,support
2 4 2020,https://maritzburgsun.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://boksburgadvertiser.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://mobserver.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://heidelbergnigelheraut.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.gmanetwork.com/news/news/world/724742/disabled-chinese-boy-dies-while-father-in-virus-quarantine/story/,support
2 4 2020,http://risingsunchatsworth.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://m.facebook.com/PretoriaRekord/photos/a.342031270333/10157002134305334/?type=3,support
2 4 2020,https://estcourtnews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.njus.me/int/news/news/0/19040225/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://potchefstroomherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://ampw.gulf-times.com/story/655021/Disabled-Chinese-boy-dies-while-father-in-virus-qu,support
2 4 2020,https://headtopics.com/ca/disabled-chinese-boy-dies-while-father-in-virus-quarantine-11080407,support
2 4 2020,https://whiteriverpost.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://randfonteinherald.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://reviewonline.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://bedfordviewedenvalenews.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,https://www.njus.me/int/news/tennis/0/19033806/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 3 2020,https://feedimo.com/story/82186965/Disabled-Chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,https://feedimo.com/story/82186965/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 4 2020,http://sowetourban.co.za/afp/912932/disabled-chinese-boy-dies-while-father-in-virus-quarantine,support
2 4 2020,http://www.haaretzdaily.com/disabled-chinese-boy-dies-while-father-in-virus-quarantine/,support
2 3 2020,https://news.kodoom.com/en/iran-politics/disabled-chinese-boy-dies-while/story/8359236/,support
