dates,website,
1 31 2020,https://www.delmarvanow.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.thespectrum.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.montgomeryadvertiser.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.commercialappeal.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.jsonline.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.greenbaypressgazette.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
2 2 2020,https://flipboard.com/@USAToday/american-trapped-in-wuhan-despite-coronavirus-i-won-t-evacuate-without-my-wife/a-u_lKbNx1TLamJKnZdP3h2g%3Aa%3A349909234-497ccd4a83%2Fusatoday.com,support
1 31 2020,https://www.daily-times.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.vcstar.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.dailyrecord.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
2 2 2020,https://flipboard.com/@USAToday/american-trapped-in-wuhan-despite-coronavirus-i-won-t-evacuate-without-my-wife/a-F3lSis5-RSWMHzhsT2AALQ%3Aa%3A43591897-497ccd4a83%2Fusatoday.com,support
2 7 2020,https://www.usatoday.com/story/opinion/2020/02/07/trump-impeachment-acquittal-senate-organic-food-top-columns/4681688002/,support
1 31 2020,https://www.elpasotimes.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.yahoo.com/news/m/da4bee01-7d9f-3ef7-b36b-4a11157cbec9/ss_american-trapped-in-wuhan%3A.html,support
1 31 2020,https://www.marionstar.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.lancastereaglegazette.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.pnj.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.northjersey.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.lcsun-news.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.mycentraljersey.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.courierpostonline.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.jconline.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.delawareonline.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.desertsun.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.citizen-times.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.timesrecordnews.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.news-press.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.app.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.zanesvilletimesrecorder.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.freep.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
2 4 2020,https://www.usatoday.com/story/opinion/2020/02/15/americans-quarantined-diamond-princess-coronavirus-column/4763240002/,support
1 31 2020,https://www.stargazette.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.chillicothegazette.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.visaliatimesdelta.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.redding.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.poughkeepsiejournal.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.ruidosonews.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.packersnews.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.argusleader.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
1 31 2020,https://www.newsleader.com/story/opinion/voices/2020/01/31/coronavirus-wuhan-americans-stuck-china-public-health-column/2855088001/,support
3 1 2020,https://www.usatoday.com/story/opinion/2020/03/01/coronavirus-fight-fear-racism-anti-chinese-sentiment-campus-column/4913481002/,support
1 31 2020,https://www.usatoday.com/story/news/world/2020/01/31/coronavirus-symptoms-britain-russia-who-wuhan-emergency/4620574002/,support
1 31 2020,https://utterbuzz.com/2020/01/american-trapped-in-wuhan-despite-coronavirus-i-wont-evacuate-without-my-wife-and-son/,support
2 23 2020,https://gadgetsbeacon.com/2020/02/23/american-trapped-in-wuhan-despite-coronavirus-i-wont-evacuate-without-my-wife-and-son/,support
