dates,website,
1 31 2020,https://www.yahoo.com/news/u-declares-coronavirus-public-health-022856584.html,support
1 30 2020,https://in.news.yahoo.com/u-tells-citizens-not-travel-023709059.html,support
2 1 2020,https://news.abs-cbn.com/overseas/02/01/20/us-bars-entry-to-foreigners-who-traveled-to-china,support
1 30 2020,https://wxerfm.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
1 30 2020,https://kwsn.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/?refer-section=world,support
1 30 2020,https://whbl.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
1 30 2020,https://ph.news.yahoo.com/china-virus-death-toll-rises-230128198.html,support
1 31 2020,https://uk.news.yahoo.com/u-declares-coronavirus-public-health-022856584.html,support
1 30 2020,https://jp.reuters.com/article/us-china-health-impact/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-idINKBN1ZT374,support
1 30 2020,https://jp.reuters.com/article/china-health/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-idINKBN1ZU094,support
2 1 2020,https://staging.hongkongfp.com/2020/02/01/us-declares-coronavirus-public-health-emergency-bans-travellers-china/,support
1 31 2020,https://www.todayonline.com/world/do-not-travel-china-says-us-virus-deaths-reach-213,support
2 1 2020,http://mail.alkhaleejtoday.co/international/33258/US-declares-virus-emergency-bans-travelers-from-China.html,support
1 30 2020,https://news.yahoo.com/wrapup-1-china-virus-death-232316286.html,support
2 1 2020,http://edition.cnn.com/TRANSCRIPTS/2002/01/cnr.22.html,support
1 30 2020,https://jp.reuters.com/article/us-china-health-impact/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-idUSKBN1ZT374,support
1 31 2020,https://www.c-span.org/video/?c4868290/user-clip-fauci-jan-31,support
1 31 2020,https://www.srnnews.com/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-9/,support
1 31 2020,https://www.wkrg.com/video/new-travel-guidelines-issued-because-of-coronavirus/,support
1 30 2020,https://www.theguardian.pe.ca/news/world/us-and-others-tighten-curbs-on-travel-to-china-virus-toll-hits-213-405037/,support
2 1 2020,https://live.saudigazette.com.sa/article/588043/World/America/US-declares-virus-emergency-bans-travelers-from-China,support
1 31 2020,https://www.c-span.org/video/?c4870907/user-clip-fauci-lots-unknowns,support
1 30 2020,https://news.yahoo.com/china-virus-death-toll-rises-230354913.html,support
1 30 2020,https://jp.reuters.com/article/us-china-health/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-idUKKBN1ZT374,support
1 31 2020,https://www.marketscreener.com/news/U-S-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads--29921730/,support
2 1 2020,https://smartinvestor.business-standard.com/market/Marketnews-623710-storydet-Coronavirus_US_declares_health_emergency_bans_travelers_from_China.htm,support
2 1 2020,https://ewn.co.za/2020/02/01/us-declares-virus-emergency-bans-travelers-from-china,support
1 30 2020,https://in.news.yahoo.com/china-virus-death-toll-rises-230354913.html,support
2 1 2020,http://www.ptinews.com/news/11190215_US-declares-virus--emergency---bans-travelers-from-China.html,support
2 1 2020,https://tribune.com.pk/story/2148421/3-us-declares-virus-emergency-bans-travellers-china/?amp=1,support
1 30 2020,https://finance.yahoo.com/news/not-travel-china-says-u-230354339.html,support
12 18 2019,http://english.varthabharati.in/karavali/mangaluru-police-warns-against-spreading-fake-messages-on-social-media-about-protests-in-city,support
1 31 2020,https://news.yahoo.com/us-announces-14-day-quarantine-195-virus-evacuees-190004636.html,support
1 30 2020,https://wifc.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
1 30 2020,https://943jackfm.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
1 30 2020,https://www.capebretonpost.com/news/world/do-not-travel-to-china-says-us-as-virus-deaths-reach-213-405037/,support
2 1 2020,https://www.globalvillagespace.com/us-declares-virus-emergency-bans-travelers-from-china/,support
5 5 2020,https://www.facebook.com/singapore.usembassy/posts/10162988796895184,support
1 31 2020,https://www.presidency.ucsb.edu/documents/press-briefing-members-the-presidents-coronavirus-task-force,support
1 30 2020,https://www.todayonline.com/world/us-tells-citizens-not-travel-china-virus-toll-tops-200,support
2 3 2020,https://sg.tv.yahoo.com/wuhan-virus/u-confirms-8th-case-coronavirus-224230958.html,support
2 1 2020,https://news.nestia.com/detail_share/3393155,support
1 31 2020,https://fox8.com/news/coronavirus-outbreak-continues-to-spread-creating-concern-for-some-locals/,support
1 30 2020,https://jp.reutersmedia.net/article/us-china-health/china-chides-mean-u-s-for-travel-warning-as-virus-impact-spreads-idUSKBN1ZT374,support
2 1 2020,https://miami.cbslocal.com/video/program/1044/4429011-web-extra-coronavirus-quarantine-guidelines-in-the-us/,support
2 1 2020,https://www.devdiscourse.com/article/business/856136-wrapup-14-us-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads,support
2 1 2020,http://mail.alkhaleejtoday.co/international/33106/US-declares-virus-%E2%80%98emergency%E2%80%99-bans-travelers-from-China.html,support
1 30 2020,https://uk.finance.yahoo.com/news/not-travel-china-says-u-230354339.html,support
1 31 2020,http://www.newsy.com/stories/u-s-declares-public-health-emergency-over-coronavirus/,support
2 1 2020,https://www.timeslive.co.za/news/world/2020-02-01-us-declares-virus-emergency-bans-travelers-from-china/,support
1 30 2020,https://sg.finance.yahoo.com/news/china-virus-death-toll-rises-230354913.html,support
1 31 2020,https://fox8.com/2020/01/31/coronavirus-outbreak-continues-to-spread-creating-concern-for-some-locals/?taid=5e353865ebed6f0001a57e18&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,support
2 1 2020,http://english.varthabharati.in/world/us-declares-virus-emergency-bans-travelers-from-china,support
1 31 2020,https://otter.ai/s/V4P5IYwFTaOjefIQdbc1JQ,support
2 1 2020,https://www.sightmagazine.com.au/news/14675-us-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads,support
2 19 2020,https://theowp.org/death-toll-from-covid-19-exceeds-that-of-the-2003-sars-outbreak/,support
2 1 2020,https://www.rappler.com/world/regions/us-canada/250738-usa-coronavirus-response-february-1-2020,support
2 2 2020,https://www.themonitor.com/2020/02/02/dallas-fed-texas-still-reaping-benefits-retail-sales/,support
1 31 2020,https://grabien.com/story.php?id=271141,support
2 1 2020,http://cms.newindianexpress.com/world/2020/feb/01/us-declares-coronavirus-emergency-bans-travellers-from-china-2097590.html,support
2 2 2020,https://www.dailymotion.com/us/topic/x68dx/3,support
1 30 2020,https://wsau.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
2 2 2020,https://www.thenews.com.pk/print/607747-us-declares-virus-emergency-bans-travellers-from-china,support
2 2 2020,https://www.republicworld.com/world-news/us-news/us-army-to-provide-quarantine-housing-to-1k-amid-coronavirus-outbreak.html,support
1 30 2020,https://www.thechronicleherald.ca/news/world/us-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-405037/,support
1 31 2020,https://www.gulftoday.ae/en/news/2020/02/01/us-declares-virus-emergency-bans-travelers-from-china,support
1 30 2020,https://sg.finance.yahoo.com/news/not-travel-china-says-u-230354339.html,support
1 31 2020,https://www.newsy.com/stories/u-s-declares-public-health-emergency-over-coronavirus/,support
2 1 2020,http://theindependent.sg/us-declares-virus-emergency-bans-travelers-from-china/,support
2 1 2020,https://alkhaleejtoday.co/uae/33232/Iraqs-Basra-airport-to-reject-travellers-from-China.html,support
1 30 2020,https://ca.news.yahoo.com/u-tells-citizens-not-travel-023709059.html,support
1 31 2020,https://finance.yahoo.com/news/us-announces-14-day-quarantine-195-virus-evacuees-190004636.html,support
2 1 2020,https://saigondautu.com.vn/investment-finance/us-denies-entry-of-foreigners-who-recently-visited-china-76368.html,support
1 31 2020,http://cms.trust.org/item/20200131214633-mtn36,support
1 30 2020,https://ph.news.yahoo.com/u-tells-citizens-not-travel-023709059.html,support
2 1 2020,http://saudigazette.com.sa/article/588043/World/America/US-declares-virus-emergency-bans-travelers-from-China,support
2 1 2020,https://news.nestia.com/detail/US-declares-coronavirus-a-public-health-emergency%2C-bans-travellers-from-China/3393155,support
1 30 2020,https://au.news.yahoo.com/not-travel-china-says-u-230354339.html,support
1 30 2020,https://sg.news.yahoo.com/china-virus-death-toll-rises-230128198.html,support
1 30 2020,https://sg.news.yahoo.com/china-virus-death-toll-rises-230354913.html,support
1 30 2020,https://www.nasdaq.com/articles/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency-2020-01-30,support
1 30 2020,https://malaysia.news.yahoo.com/u-tells-citizens-not-travel-023709059.html,support
2 1 2020,http://www.cnn.com/TRANSCRIPTS/2002/01/ndaysat.02.html,support
2 1 2020,https://www.republicworld.com/world-news/rest-of-the-world-news/china-slams-certain-country-for-imposing-travel-restrictions.html,support
2 1 2020,https://isscnc.com/us-declares-coronavirus-a-health-emergency-bans-travelers-from-china/,support
1 31 2020,https://www.srnnews.com/china-chides-mean-u-s-for-travel-warning-as-virus-impact-spreads-17/,support
2 1 2020,https://focusmalaysia.my/others/u-upramps-anti-coronavirus-measures-at-border-as-impact-spreads/,support
1 30 2020,https://ktwb.com/news/articles/2020/jan/30/china-virus-death-toll-rises-to-at-least-212-as-who-declares-global-emergency/980239/,support
2 2 2020,https://uk.news.yahoo.com/u-confirms-8th-case-coronavirus-224230958.html,support
2 2 2020,https://www.republicworld.com/amp/world-news/us-news/us-army-to-provide-quarantine-housing-to-1k-amid-coronavirus-outbreak.html,support
2 1 2020,https://www.dispatchlive.co.za/news/2020-02-01-us-declares-virus-emergency-bans-travelers-from-china/,support
1 30 2020,https://sg.news.yahoo.com/u-tells-citizens-not-travel-023709059.html,support
1 30 2020,https://ca.news.yahoo.com/china-virus-death-toll-rises-230354913.html,support
1 31 2020,https://mrverdaguer.wordpress.com/2020/01/31/week-13-the-coronavirus/,support
2 1 2020,http://mail.alkhaleejtoday.co/uae/33232/Iraqs-Basra-airport-to-reject-travellers-from-China.html,support
2 1 2020,https://www.dailypioneer.com/2020/trending-news/us-declares-virus--emergency---bans-travelers-from-china.html,support
2 1 2020,https://mail.alkhaleejtoday.co/uae/33232/Iraqs-Basra-airport-to-reject-travellers-from-China.html,support
2 1 2020,https://guardian.ng/news/us-declares-virus-emergency-bans-travellers-from-china/,support
2 1 2020,https://www.thesundaily.my/world/us-declares-virus-emergency-bans-travelers-from-china-YH1955427,support
2 1 2020,https://m.dailyhunt.in/news/africa/english/news24online-epaper-newsonline/coronavirus+us+declares+virus+emergency+bans+travelers+from+china-newsid-162856538,support
2 1 2020,https://www.devdiscourse.com/article/international/856267-us-declares-virus-emergency-bans-travelers-from-china,support
1 31 2020,https://www.wuhanupdate.com/health/us-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads-26602600,support
2 2 2020,https://briefly.co.za/52171-coronavirus-us-declares-emergency-imposes-travel-bans-china.html,support
2 1 2020,https://www.samaa.tv/global/2020/02/us-declares-virus-emergency-bans-travelers-from-china/,support
2 1 2020,https://www.sinodaily.com/afp/200201034507.7tw099st.html,support
1 30 2020,https://uk.news.yahoo.com/china-virus-death-toll-rises-230128198.html,support
2 3 2020,https://www.newsy.com/stories/china-s-coronavirus-hospital-opens-sees-first-patients/,support
1 31 2020,https://www.msn.com/en-us/news/world/us-announces-14-day-quarantine-on-195-virus-evacuees/ar-BBZwJC3,support
2 2 2020,https://www.daily-sun.com/printversion/details/458802/US-declares-virus-%E2%80%98emergency%E2%80%99-bans-travel-from-China,support
1 31 2020,https://timesofmalta.com/articles/view/us-declares-coronavirus-emergency-bans-travellers-from-china.767671,support
2 1 2020,https://www.reyada365.com/uae/33232/Iraqs-Basra-airport-to-reject-travellers-from-China.html,support
2 1 2020,https://m.dailyhunt.in/news/india/english/news24+english-epaper-newstwen/coronavirus+us+declares+virus+emergency+bans+travelers+from+china-newsid-162861114,support
2 1 2020,http://transcripts.cnn.com/TRANSCRIPTS/2002/01/cnr.21.html,support
2 1 2020,http://transcripts.cnn.com/TRANSCRIPTS/2002/01/cnr.22.html,support
2 1 2020,http://transcripts.cnn.com/TRANSCRIPTS/2002/01/ndaysat.02.html,support
2 1 2020,http://transcripts.cnn.com/TRANSCRIPTS/2002/01/ndaysat.01.html,support
2 2 2020,http://thepinetree.net/new/?p=94886,support
1 30 2020,https://www.yahoo.com/news/not-travel-china-says-u-230354339.html,support
1 31 2020,https://www.yahoo.com/news/us-announces-14-day-quarantine-195-virus-evacuees-190004636.html,support
2 1 2020,https://saudigazette.com.sa/article/588043,support
2 1 2020,http://transcripts.cnn.com/TRANSCRIPTS/2002/01/ndaysat.03.html,support
1 31 2020,https://thetop10news.com/2020/01/31/u-s-ramps-up-anti-coronavirus-measures-at-border-as-impact-spreads/,support
2 1 2020,https://m.dailyhunt.in/news/india/english/deccan+herald-epaper-deccan/us+declares+coronavirus+emergency+bans+travelers+from+china-newsid-162876560,support
1 30 2020,https://www.streetinsider.com/Reuters/U.S.+ramps+up+anti-coronavirus+measures+at+border+as+impact+spreads/16396268.html,support
2 1 2020,https://m.dailyhunt.in/news/bangladesh/english/deccan+chronicle-epaper-deccanch/u+s+declares+virus+emergency+bans+travellers+from+china-newsid-162855458,support
2 1 2020,https://m.dailyhunt.in/news/nepal/english/deccan+chronicle-epaper-deccanch/u+s+declares+virus+emergency+bans+travellers+from+china-newsid-162855458,support
2 3 2020,https://m.scooper.news/2020/02/03/coronavirus-united-states-declares-emergency-adds-china-to-travel-ban-list/7999588,support
2 1 2020,https://www.wuhanupdate.com/wuhan/us-declares-health-emergency-bans-travelers-from-china-amid-coronavirus-86864444,support
2 1 2020,https://www.nationalheraldindia.com/india/latest-news-and-breaking-today-news-live-updates-01st-feburary-2020,support
2 1 2020,https://www.wuhanupdate.com/china/us-declares-virus-emergency-bans-entry-of-travelers-from-china-00882884,support
2 1 2020,https://www.wuhanupdate.com/hong-kong/us-declares-deadly-coronavirus-a-health-emergency-bans-travellers-from-china-22206662,support
2 1 2020,https://m.dailyhunt.in/news/nepal/english/asian+age-epaper-asianage/u+s+declares+virus+emergency+bans+entry+of+travelers+from+china-newsid-162855318,support
1 31 2020,https://gulfnews.com/world/asia/coronavirus-outbreak-death-toll-rises-to-490-1.1580458011305,support
2 1 2020,https://www.coronaviral.org/health/us-declares-coronavirus-emergency-bans-travelers-from-china-00464664,support
2 2 2020,https://www.secretchina.com/news/gb/2020/02/02/921541.html,support
2 1 2020,https://news.nestia.com/detail/US-declares-virus-%E2%80%99emergency%2C%E2%80%99-bans-travelers-from-China/3396866,support
4 4 2020,https://news.nestia.com/detail/Inside-the-coronavirus-testing-failure/3867647,support
4 4 2020,https://news.nestia.com/detail_share/3867647?media_type=1,support
2 1 2020,https://m.dailyhunt.in/news/india/english/asian+age-epaper-asianage/u+s+declares+virus+emergency+bans+entry+of+travelers+from+china-newsid-162855318,support
2 1 2020,https://www.asianewsday.com/us-declares-coronavirus-a-public-health-emergency-bans-travellers-from-china/,support
2 1 2020,https://www.wuhanupdate.com/wuhan/us-declares-coronavirus-a-health-emergency-bans-travelers-from-china-08648224,support
