dates,website,
2 1 2020,https://windsorstar.com/news/world/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/wcm/97b0cc78-324b-4b9e-9b0e-de9022094f48/,support
1 31 2020,https://news.yahoo.com/facebook-remove-coronavirus-misinformation-declares-085036494.html,support
2 1 2020,https://www.msn.com/en-ca/money/topstories/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/ar-BBZx4J1,support
2 1 2020,"https://www.mtv.com.lb/en/News/International/1016976/As_coronavirus_misinformation_spreads_on_social_media,_Facebook_removes_posts",support
2 1 2020,https://montrealgazette.com/news/world/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/wcm/97b0cc78-324b-4b9e-9b0e-de9022094f48/,support
1 31 2020,https://www.facebook.com/ANCalerts/posts/10157483268958791,support
2 3 2020,https://m.dailyhunt.in/news/india/english/deccan+chronicle-epaper-deccanch/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-163221652,support
2 1 2020,https://www.lent.az/en/politics_of_azerbaijan/As-coronavirus-misinformation-spreads-on-social-media-Facebook-removes-posts-310815,support
2 1 2020,https://www.marketscreener.com/TENCENT-HOLDINGS-LIMITED-3045861/news/As-coronavirus-misinformation-spreads-on-social-media-Facebook-removes-posts-29923909/?countview=0,support
1 31 2020,https://www.srnnews.com/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,https://www.devdiscourse.com/article/law-order/856204-update-1-as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts,support
2 1 2020,https://today.line.me/id/pc/article/As+coronavirus+misinformation+spreads+on+social+media+Facebook+removes+posts-zn8l5j?read_meta=%7B%22label%22%3A%22articlepage_more_article2%22%2C%22group%22%3A%22NA%22%7D,support
2 1 2020,https://today.line.me/id/pc/article/As+coronavirus+misinformation+spreads+on+social+media+Facebook+removes+posts-zn8l5j?read_meta=%7B%22label%22%3A%22articlepage_more_article1%22%2C%22group%22%3A%22NA%22%7D,support
2 1 2020,https://today.line.me/id/pc/article/As+coronavirus+misinformation+spreads+on+social+media+Facebook+removes+posts-zn8l5j?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
2 1 2020,https://today.line.me/id/pc/article/As+coronavirus+misinformation+spreads+on+social+media+Facebook+removes+posts-zn8l5j?read_meta=%7B%22label%22%3A%22articlepage_more_article4%22%2C%22group%22%3A%22NA%22%7D,support
2 3 2020,https://m.dailyhunt.in/news/india/english/business+world-epaper-bizworld/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-163340808,support
2 4 2020,https://khn.org/morning-breakout/first-edition-february-4-2020/,support
2 3 2020,https://m.dailyhunt.in/news/africa/english/business+world-epaper-bizworld/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-163340808,support
2 1 2020,https://m.dailyhunt.in/news/india/english/the+wire+english-epaper-wireng/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-162968904,support
2 3 2020,https://bioreports.net/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts-the-new-york-times/,support
2 1 2020,https://technology.mb.com.ph/2020/02/01/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,"http://www.gdnonline.com/Details/749689/As-coronavirus-misinformation-spreads-on-social-media,-Facebook-removes-posts",support
2 3 2020,https://m.dailyhunt.in/news/bangladesh/english/deccan+chronicle-epaper-deccanch/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-163221652,support
1 31 2020,https://finance.yahoo.com/quote/FB200131P00240000/,support
2 1 2020,https://news.nestia.com/detail_share/3397575?media_type=1,support
2 1 2020,https://news.nestia.com/detail/As-coronavirus-misinformation-spreads-on-social-media%2C-Facebook-removes-posts---The-Jakarta-Post/3397575,support
2 1 2020,https://thetop10news.com/2020/02/01/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
1 31 2020,https://canadanewsmedia.ca/facebook-removes-posts-of-coronavirus-misinformation/,support
2 1 2020,http://worldnewsnetwork.co.in/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts-reuters/,support
2 1 2020,https://web.dailyhunt.in/news/india/english/the+wire+english-epaper-wireng/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-162968904,support
2 1 2020,https://news.maketiplace.com/2020/02/01/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 3 2020,https://xiaomi.dailyhunt.in/news/india/hindi/deccan+chronicle-epaper-deccanch/as+coronavirus+misinformation+spreads+on+social+media+facebook+removes+posts-newsid-163221652?mode=wap,support
2 3 2020,https://sharecaster.com/2020/02/03/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts-the-new-york-times/,support
2 4 2020,https://khn.org/morning-briefing/tuesday-february-4-2020/,support
2 1 2020,https://infonews.news/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts,support
1 30 2020,https://ca.finance.yahoo.com/news/nova-minerals-limited-asx-nva-025700906.html,support
1 29 2020,https://ca.finance.yahoo.com/news/intuit-turbotax-celebrates-nfl-super-130000292.html,support
2 1 2020,https://www.stocksharksnews.com/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 22 2020,https://itknowing.com/index.php/2020/02/01/coronavirus-outbreak-as-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,https://www.rctopnews.net/en/news/as-coronavirus-misinformation-spr9721400,support
2 3 2020,https://www.bahrainonlinenews.com/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,https://isscnc.com/259-dead-facebook-fights-spread-of-fake-news-about-virus/,support
1 29 2020,"https://finance.yahoo.com/quote/000001.SS,A3M.MC,AAPL,ABF.L,AF.PA,AKZA.AS,ALLG.L,AMZN,APD,BABA,BAK,BAS.DE,BAYN.DE,BIDU,BMW.DE,BN.PA,BP,BT-A.L,CBS,CCL,CE,CINE.L,CL,CMCSA,CPA,CPG.L,CVX,DAI.DE,DAL,DD,DGE.L,DIS,DMGT.L,DOM.L,DOW,DTE.DE,EBAY,EMN,ENRO.ST,ERM.L,ETI.L,EXPN.L,F,FB,FCA.MI,FDS,FDX,FGP.L,FTSEMIB.MI,GFK.DE,GM,GOOGL,HAV.PA,IAG.L,IHG,IHS,INF.L,IPG,IPS.PA,IT,ITE.L,ITV.L,JD,JDW.L,JPR.L,JW-A,KHC,KO,LHA.DE,LNKD,LOCAL.PA,LYB,MKS.L,MMB.PA,MMT.PA,MON,MONI.L,MONY.L,MRKT,MRW.L,MS.MI,NESN.VX,NLSN,NSC,OMC,ORA.PA,PEP,PG,PPB.L,PPG,PRS.MC,PSM.DE,PSON.L,PUB.PA,PYPL,RAA.DE,RDS-A,REL.L,REN.AS,RMV.L,RNK.L,RNO.PA,RRTL.DE,RYA.L,SAA.L,SKY.L,SPGI,SPR.DE,SW.PA,TCG.L,TEF.MC,TFI.PA,TIT.MI,TL5.MC,TNI.L,TRI,TRS.L,TSCO.L,TV,TWX,UBM.L,UNA.AS,UNP,UPS,VIA,VIV.PA,VOD.L,VOW.DE,VRSK,WKL.AS,WMH.L,WPP.L,WTB.L,XOM,YHOO,ZPLA.L,%5EAEX,%5EE1DOW,%5EFCHI,%5EFTAS,%5EFTSE,%5EGDAXI,%5EGSPC,%5EHSI,%5EIBEX,%5EN225,%5EOMX,%5ESSMI/",support
1 29 2020,https://ca.finance.yahoo.com/news/enphase-energy-enph-gains-market-224510427.html,support
1 28 2020,https://ca.finance.yahoo.com/news/moving-average-crossover-alert-greenbrier-122512839.html,support
2 3 2020,http://dc-4d5b85af062d.mvariety.com/cnmi-local/73-local/1373-as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts,support
2 1 2020,https://indianmoney.com/news/as-coronavirus-misinformation-spreads-on-social-media--facebook-removes-posts-1580526181,support
2 1 2020,https://adityapur.in/2020/02/01/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,http://www.politicaleconomistng.com/facebook-to-take-down-misinformation-about-coronavirus/,support
2 1 2020,https://adityapur.in/2020/02/01/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts-2/,support
2 1 2020,https://www.rctopnews.net/en/news/as-coronavirus-misinformation-spr2665917,support
2 4 2020,https://khabarnaamaa.com/facebook-removes-posts-coronavirus-misinformation-spreads-social-media/,support
2 5 2020,https://knappily.com/ethics/racism-spreads-faster-than-the-coronavirus-739,support
2 1 2020,https://rajneeti.news/general/coronavirus-live-update-259-dead-facebook-fights-spread-of-fake-news-about-virus-livemint/,support
6 9 2017,https://ca.finance.yahoo.com/news/loan-underwriting-gets-artificial-intelligence-180011277.html,support
1 31 2020,https://feedimo.com/story/81962367/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
1 31 2020,https://clicknow.in/coronavirus-live-update-who-says-prepare-for-local-outbreaks-livemint-2/,support
2 3 2020,http://steeleydock.blogspot.com/2020/02/bad-rumors-righteous-responses.html,support
2 1 2020,http://boisarmarathinews.com/2020/02/01/%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%AF%E0%A4%B0%E0%A4%B8%E0%A4%9A%E0%A5%80-%E0%A4%9A%E0%A5%81%E0%A4%95%E0%A5%80%E0%A4%9A%E0%A5%80-%E0%A4%AE/,support
2 1 2020,http://thanelokmat.com/2020/02/01/%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%AF%E0%A4%B0%E0%A4%B8-%E0%A4%9A%E0%A5%81%E0%A4%95%E0%A5%80%E0%A4%9A%E0%A5%80-%E0%A4%AE%E0%A4%BE%E0%A4%B9/,support
2 1 2020,https://ryhth4.store/payday/475154/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts,support
2 1 2020,http://www.allusanewshub.com/2020/02/01/update-1-as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,http://www.sepe.gr/gr/Business/bussiness-article/15178599/update-1as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,http://www.newsoncards.com/health/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts-cnbctv18/,support
2 1 2020,https://www.indiafinancenews.com/as-coronavirus-misinformation-spreads-facebook-removes-posts/,support
6 28 2018,https://ca.finance.yahoo.com/news/more-quarter-u-k-male-213703623.html,support
2 1 2020,https://manilabusinessnews.com/technology-news/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,https://finanz.dk/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
2 1 2020,https://topindinews.com/world/as-coronavirus-misinformation-spreads-on-social-media-facebook-removes-posts/,support
