dates,website,
2 4 2020,https://vancouversun.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/,suppport
2 3 2020,https://www.saultstar.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/amp,suppport
2 3 2020,https://www.prrecordgazette.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.carmanvalleyleader.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.chathamthisweek.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.delhinewsrecord.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/amp,suppport
2 3 2020,https://www.sprucegroveexaminer.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.thecragandcanyon.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.highrivertimes.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 4 2020,https://beta.canada.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/,suppport
2 4 2020,https://www.msn.com/en-ca/news/canada/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/ar-BBZCxIq?li=AAggXBV&item=personalization_enabled%3Afalse,suppport
2 7 2020,https://defence.pk/pdf/threads/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts.652550/,suppport
2 3 2020,https://www.thegraphicleader.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.stonyplainreporter.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 3 2020,https://www.cochranetimes.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.thecragandcanyon.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 4 2020,https://flipboard.com/article/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-e/a-UFwipYvzT2O5h4HtcD2B5g%3Aa%3A2511138142-72c94a7592%2Fvancouversun.com,suppport
2 3 2020,https://www.whitecourtstar.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.airdrieecho.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.wetaskiwintimes.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 7 2020,https://defence.pk/pdf/threads/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts.652550/page-2,suppport
2 3 2020,https://www.gananoquereporter.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
3 20 2020,https://www.abc.net.au/news/health/2020-03-20/how-coronavirus-covid-19-compares-to-flu/12073696,suppport
2 13 2020,https://www.nytimes.com/2020/02/13/world/asia/coronavirus-risk-interpreter.html,suppport
2 3 2020,https://www.strathroyagedispatch.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204?video_autoplay=true,suppport
2 3 2020,https://www.strathroyagedispatch.com/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204,suppport
2 7 2020,https://www.washingtonpost.com/health/2020/02/07/biggest-questions-about-new-coronavirus-what-we-know-so-far/,suppport
2 3 2020,https://www.todaysfarmer.ca/health/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/wcm/60f48752-e0dc-4960-9112-1431f00d4204/amp,suppport
2 3 2020,https://canadanewsmedia.ca/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts-national-post/,suppport
2 4 2020,https://goldenageofgaia.com/2020/02/04/new-coronavirus-may-be-no-more-dangerous-than-the-flu-despite-worldwide-alarm-experts/,suppport
