dates,website,
1 31 2020,https://www.facebook.com/studioincendo/photos/%E6%98%A8%E5%A4%A9%E8%A5%BF%E9%90%B5%E8%A2%AB%E8%A5%B2%E6%93%8A%E6%89%8B%E8%B6%B3%E5%BF%83%E8%81%B2%E6%88%91%E8%AB%97%E5%A4%A7%E5%AE%B6%E9%83%BD%E7%9F%A5%E9%81%93%E5%95%B1%E5%95%B1%E8%A5%BF%E9%90%B5%E7%AB%99%E5%87%BA%E5%92%97%E4%BA%8B%E7%84%A1%E9%8C%AF%E6%88%91%E5%B0%B1%E4%BF%82%E6%88%90%E9%A0%AD%E8%A1%80%E7%88%86%E5%93%82%E7%BC%B8%E5%97%B0%E4%BD%8D-%E5%95%B1%E5%95%B1%E7%B8%AB%E5%AE%8C%E5%94%94%E4%BF%82%E5%A5%BD%E5%A4%9A%E5%8D%81%E9%9B%B6%E9%87%9D%E7%B8%AB%E5%97%B0%E9%99%A3%E4%BF%82%E5%A5%BD%E6%92%9A%E7%97%9B%E7%9C%9F%E4%BF%82%E5%A5%BD%E6%92%9A%E7%97%9B%E4%BD%86%E5%91%A2%E5%95%B2%E7%9C%9F%E4%BF%82%E5%A5%BD%E5%B0%91%E4%BA%8B%E5%9B%A0%E7%82%BA%E9%9D%A9%E5%91%BD%E4%BF%82%E9%9C%80%E8%A6%81%E4%BB%A3%E5%83%B9/2514885362092871/,support
1 22 2020,https://www.facebook.com/studioincendo/photos/a.1557839794464104/2508455862735821/?type=3&eid=ARDXusEdm9d0PF_639Do-3v-NqkdVo4VBqeee9_hKMSwnsDTZNjkWXOQ2LZEaIVNUSkiukuf1yTF6UpX&ifg=1,support
11 24 2019,https://www.facebook.com/studioincendo/posts/2450474741867267,support
1 12 2020,https://www.facebook.com/studioincendo/posts/%E9%80%81%E5%A4%96%E8%B3%A3%E9%83%BD%E6%8B%89-20200112-1410-%E4%B8%AD%E7%92%B0%E7%95%A2%E6%89%93%E8%A1%97%E7%8F%BE%E5%A0%B4%E6%9C%891%E7%94%B7%E5%AD%90%E8%A2%AB%E6%8B%98%E6%8D%95%E5%90%8D%E5%AD%97-%E8%B6%99%E5%BB%BA%E6%A8%91-%E5%90%8C%E9%9F%B3%E5%88%86%E4%BA%AB%E5%87%BA%E5%8E%BB%E8%AA%8D%E4%BA%BA%E8%A6%81%E5%AE%B6%E4%BA%BA%E6%88%B6%E6%88%B6%E9%80%81-deliveroo-did-ur-team-se/2498802610367813/,support
1 23 2020,https://www.facebook.com/studioincendo/photos/%E5%94%94%E4%BD%BF%E7%90%86%E6%94%BF%E5%BA%9C%E9%BB%9E%E8%AC%9B%E8%A8%98%E4%BD%8F%E5%B8%B6%E5%8F%A3%E7%BD%A9/2509109036003837/,support
1 23 2020,https://www.facebook.com/studioincendo/photos/a.1557839794464104/2509275119320562/?type=3&theater&ifg=1&_ft_=qid.6785497653180302287%3Amf_story_key.10156534043455286%3Agroup_id.125933785285%3Atop_level_post_id.10156534043455286%3Atl_objid.10156534043455286%3Acontent_owner_id_new.100036023433112%3Aoriginal_content_id.2509275695987171%3Aoriginal_content_owner_id.1474101479504603%3Apage_id.1474101479504603%3Asrc.22%3Aphoto_id.2509275119320562%3Astory_location.6%3Aattached_story_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Apage_insights.%7B%221474101479504603%22%3A%7B%22page_id%22%3A1474101479504603%2C%22actor_id%22%3A100036023433112%2C%22attached_story%22%3A%7B%22page_id%22%3A1474101479504603%2C%22actor_id%22%3A1474101479504603%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntComposerPhotoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1579849390%2C%22story_name%22%3A%22EntComposerPhotoCreationStory%22%2C%22story_fbid%22%3A%5B2509275695987171%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A100036023433112%2C%22page_id%22%3A1474101479504603%2C%22post_id%22%3A2509275695987171%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=%2As-R,support
1 31 2020,https://www.facebook.com/studioincendo/photos/%E5%A4%A7%E5%AE%B6%E9%BB%9E%E7%9D%87-salary-hk335100-per-month/2515729452008462/,support
1 22 2020,https://www.facebook.com/studioincendo/photos/%E5%A0%B1%E6%87%89%E4%B8%80%E6%97%A5%E5%B0%B1%E5%87%BA%E7%8F%BE%E4%BA%86%E4%BD%86%E4%BF%82%E5%86%A4%E6%9C%89%E9%A0%AD%E5%82%B5%E6%9C%89%E4%B8%BB%E9%A6%99%E6%B8%AF%E4%BA%BA%E4%BF%82%E7%84%A1%E8%BE%9C%E3%97%8E-%E5%91%A2%E4%B8%80%E5%B7%B4%E6%89%93%E5%88%B0%E5%95%AA%E5%95%AA%E8%81%B22020%E5%B9%B41%E6%9C%8821%E6%97%A5%E5%BC%B5%E5%BB%BA%E5%AE%97%E7%82%BA%E7%94%9A%E9%BA%BC%E5%8F%AA%E6%98%AF%E5%B0%B1%E9%A3%9B%E6%A9%9F%E6%97%85%E5%AE%A2%E6%88%91%E5%80%91%E6%89%8D%E5%81%9A%E4%B8%80%E5%80%8B%E5%81%A5%E5%BA%B7%E7%94%B3%E5%A0%B1%E8%80%8C%E5%85%B6%E4%BB%96%E6%B2%92%E6%9C%89%E5%91%A2%E6%98%A8%E5%A4%A9%E8%A1%9E%E7%94%9F%E7%BD%B2%E7%BD%B2%E9%95%B7%E4%BA%A6%E8%A7%A3/2507759726138768/,support
1 23 2020,https://www.facebook.com/studioincendo/photos/%E8%AC%9B%E5%BE%97%E5%AF%A6%E5%9C%A8%E5%A5%BD%E5%AE%B3%E6%AD%BB%E9%A6%99%E6%B8%AF%E9%86%AB%E8%AD%B7%E6%9C%89%E9%86%AB%E8%AD%B7%E5%A0%B1%E6%96%99%E5%B0%87%E8%BB%8D%E6%BE%B3%E5%8F%8A%E5%8D%9A%E6%84%9B%E9%86%AB%E9%99%A2%E4%B8%80%E7%9C%BE%E9%86%AB%E8%AD%B7%E4%BA%BA%E5%93%A1%E4%BB%8A%E6%97%A5%E9%9C%80%E6%86%91%E6%8A%BD%E7%B1%A4%E6%B1%BA%E5%AE%9A%E8%AA%B0%E8%B2%A0%E8%B2%AC%E7%9C%8B%E5%AE%88isolation-ward%E5%8D%B3%E6%98%AF%E9%80%B2%E5%85%A5%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E%E9%9A%94%E9%9B%A2%E7%97%85%E6%88%BF%E7%85%A7%E9%A1%A7%E4%B8%80%E7%9C%BE%E7%A2%BA%E8%A8%BA%E6%88%96%E5%8D%B3%E5%B0%87%E7%A2%BA%E8%A8%BA/2508651949382879/,support
1 31 2020,https://www.facebook.com/FrontlineTechWorkersConcernGroup/posts/2950776258295421,support
12 3 2019,https://www.facebook.com/studioincendo/photos/%E9%87%91%E9%8B%AA%E5%8A%AB%E5%8C%AA%E4%B8%80%E6%A7%8D%E5%8F%8B%E5%96%84%E5%B0%8D%E5%BE%85%E5%AD%B8%E7%94%9F%E7%A4%BA%E5%A8%81%E4%B8%89%E6%A7%8D%E7%88%86%E9%A0%AD%E6%96%B7%E6%89%8B%E7%84%B6%E5%BE%8C%E4%BD%A0%E5%93%8B%E8%A9%B1%E5%85%AC%E5%B9%B3%E5%9F%B7%E6%B3%95-%E5%B8%AB%E5%85%84%E4%BD%A0%E5%86%87%E4%BA%8B%E5%97%8E/2458554377725970/,support
12 30 2019,https://www.facebook.com/1474101479504603/posts/%E6%99%82%E4%BB%A3%E9%9D%A9%E5%91%BD%E7%AC%AC%E4%BA%8C%E5%80%8B%E4%B8%80%E7%99%BE%E6%97%A5-%E5%9C%96%E9%9B%86the-second-hundred-days%E6%98%AF%E6%9C%80%E8%8B%A6%E9%9B%A3%E7%9A%84%E4%B8%80%E5%B9%B4%E4%B9%9F%E6%98%AF%E6%9C%80%E5%A5%BD%E7%9A%84%E4%B8%80%E5%B9%B4%E9%A6%99%E6%B8%AF%E4%BA%BA%E5%A0%85%E6%8C%81%E9%A6%99%E6%B8%AF%E4%BA%BA%E5%8F%8D%E6%8A%97%E8%92%99%E9%9D%A2%E6%B3%95%E5%9C%8D%E6%94%BB%E4%B8%AD%E5%A4%A7%E7%90%86%E5%A4%A7%E5%B9%B4%E8%BC%95%E4%BA%BA%E5%A4%B1%E5%8E%BB%E7%94%9F%E5%91%BD%E7%84%A1%E6%95%B8%E6%BF%AB%E6%8D%95/2485352445046163/,support
