dates,website,
2 9 2020,https://newsflash.one/2020/02/09/coronavirus-explained-death-toll-rises-over-900-surpasses-sars-and-mers-cnet/,comment
2 8 2020,https://newsflash.one/2020/02/08/coronavirus-outbreak-explained-death-toll-climbs-above-800-overtaking-sars-cnet/,comment
1 28 2020,https://scienceandtechblog.com/coronavirus-deaths-climb-over-100-hong-kong-limits-travel-everything-we-know/,comment
2 5 2020,https://scienceandtechblog.com/coronavirus-outbreak-explained-death-toll-approaches-500-mwc-2020-affected/,comment
2 8 2020,http://buddhijivipatrakaar.in/coronavirus-outbreak-explained-death-toll-climbs-again-china-starts-drug-trials/,comment
2 1 2020,http://www.ladieswantmore.com/coronavirus-cases-near-12000-nations-impose-travel-bans-everything-we-know/,comment
2 4 2020,http://www.ladieswantmore.com/coronavirus-deaths-spike-over-400-11-confirmed-us-cases-everything-we-know/,comment
2 10 2020,http://www.ladieswantmore.com/coronavirus-explained-death-toll-crosses-900-surpasses-sars-and-mers/,comment
2 1 2020,http://www.ladieswantmore.com/coronavirus-cases-at-about-12000-nations-impose-travel-bans-everything-we-know/,comment
1 26 2020,https://newsflash.one/2020/01/26/coronavirus-death-toll-rises-to-56-five-us-cases-confirmed-everything-we-know-cnet/,comment
2 13 2020,https://newsflash.one/2020/02/13/coronavirus-explained-15th-us-case-confirmed-after-mwc-cancelled-cnet/,comment
1 25 2020,https://www.pakpublishers.com/articles/content/Education_7/2020/1/25/second-us-coronavirus-case-and-first-european-cases-confirmed-everything-we-know_20,comment
2 15 2020,https://scienceandtechblog.com/coronavirus-explained-france-reports-first-death-outside-asia/,comment
1 24 2020,https://scienceandtechblog.com/coronavirus-death-toll-spikes-china-locks-down-cities-everything-we-know/,comment
1 26 2020,https://scienceandtechblog.com/coronavirus-death-toll-rises-to-56-third-us-case-confirmed-everything-we-know/,comment
1 24 2020,https://tipsnews.info/coronavirus-death-toll-spikes-china-locks-down-cities-everything-we-know-cnet/,comment
2 29 2020,https://canadanewsmedia.ca/coronavirus-updates-first-us-death-confirmed-at-least-56-countries-with-infections-cnet/,comment
2 2 2020,http://www.ladieswantmore.com/coronavirus-deaths-pass-300-travel-bans-imposed-everything-we-know/,comment
2 4 2020,https://buddhijivipatrakaar.in/coronavirus-deaths-spike-over-400-11-confirmed-us-cases-everything-we-know/,comment
2 1 2020,http://www.informationsociety.co.uk/coronavirus-cases-near-12000-nations-impose-travel-bans-everything-we-know/,comment
4 9 2020,http://daisymamadee.com/coronavirus_in_usa_case_map_minecraft.ssi,comment
2 4 2020,http://buddhijivipatrakaar.in/coronavirus-deaths-spike-over-400-11-confirmed-us-cases-everything-we-know/,comment
2 10 2020,https://scienceandtechblog.com/coronavirus-explained-death-toll-crosses-900-surpasses-sars-and-mers/,comment
1 28 2020,https://newsflash.one/2020/01/28/coronavirus-deaths-hit-107-first-case-in-germany-everything-we-know-cnet/,comment
2 2 2020,https://www.ranzware.com/2020/02/03/coronavirus-deaths-pass-350-first-international-death-recorded-everything-we-know-cnet/,comment
1 31 2020,http://www.informationsociety.co.uk/coronavirus-deaths-top-200-who-declares-emergency-everything-we-know/,comment
2 13 2020,https://buddhijivipatrakaar.in/coronavirus-explained-death-toll-and-cases-spike-mwc-cancelled/,comment
2 7 2020,https://uk-arabicnews.com/English/13109520/Coronavirus-outbreak-explained-Death-toll-surpasses-630-China-mourns-whistleblower---CNET,comment
1 26 2020,https://uk-arabicnews.com/English/12970729/Coronavirus-death-toll-rises-to-56-cases-approach-2000-Everything-we-know---CNET,comment
1 25 2020,https://uk-arabicnews.com/English/12960692/Coronavirus-second-US-case-confirmed-and-over-1000-cases-Everything-we-know---CNET,comment
1 28 2020,https://scienceandtechblog.com/coronavirus-deaths-hit-107-first-case-in-germany-everything-we-know/,comment
2 12 2020,https://newsflash.one/2020/02/12/coronavirus-explained-death-toll-and-cases-spike-mwc-cancelled-cnet/,comment
2 1 2020,http://buddhijivipatrakaar.in/coronavirus-cases-near-12000-nations-impose-travel-bans-everything-we-know/,comment
1 27 2020,http://www.informationsociety.co.uk/coronavirus-cases-approach-3000-death-toll-jumps-above-80-everything-we-know/,comment
2 14 2020,https://causes-of-high-fever.blogspot.com/2020/02/nigeria-death-toll-from-lassa-fever_14.html,comment
1 28 2020,http://www.informationsociety.co.uk/coronavirus-deaths-climb-over-100-hong-kong-limits-travel-everything-we-know/,comment
1 19 2020,https://pneumonic-plague.blogspot.com/2020/01/what-is-coronavirus-symptoms-treatment_28.html,comment
1 27 2020,https://scienceandtechblog.com/coronavirus-death-toll-rises-to-56-five-us-cases-confirmed-everything-we-know/,comment
2 10 2020,https://pressfrom.info/us/news/science-and-technology/-388476-coronavirus-explained-death-toll-rises-over-900-surpasses-sars-and-mers.html,comment
2 11 2020,https://pressfrom.info/us/news/science-and-technology/-388927-coronavirus-outbreak-explained-death-toll-passes-1-000-big-brands-abandon-mwc.html,comment
2 1 2020,https://uk-arabicnews.com/English/13040579/Coronavirus-cases-near-12000-nations-impose-travel-bans-Everything-we-know---CNET,comment
1 24 2020,https://sehatdongmakanya.blogspot.com/2020/01/coronavirus-death-toll-spikes-china.html,comment
1 19 2020,http://bizznewsreporter.com/news/429654351/Coronavirus-death-toll-spikes%2C-China-locks-down-cities%3A-Everything-we-know---CNET,comment
1 24 2020,https://www.tvtnews.com/coronavirus-death-toll-spikes-china-locks-down-cities-everything-we-know/,comment
2 8 2020,https://www.coronaviral.org/china/coronavirus-outbreak-explained-an-american-dies-in-china-22442624,comment
2 23 2020,https://www.coronaviral.org/italy/coronavirus-explained-south-korea-cases-spike-major-outbreak-in-italy-62042064,comment
2 9 2020,https://www.coronaviral.org/news/coronavirus-outbreak-explained-death-toll-climbs-above-800-overtaking-sars-24604802,comment
2 25 2020,https://www.coronaviral.org/italy/coronavirus-updates-us-warned-of-possible-outbreak-italy-locks-down-22848640,comment
2 15 2020,https://www.coronaviral.org/france/coronavirus-explained-france-reports-first-death-outside-asia-62200062,comment
2 25 2020,https://www.coronaviral.org/italy/coronavirus-updates-italy-locks-down-who-says-no-pandemic-yet-08264428,comment
2 10 2020,https://www.coronaviral.org/news/coronavirus-explained-death-toll-rises-over-900-surpasses-sars-and-mers-44648402,comment
