dates,website,
1 21 2020,https://www.marionstar.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://www.mycentraljersey.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://www.jsonline.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://www.freep.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://www.jconline.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://www.htrnews.com/story/travel/news/2020/01/21/china-coronavirus-cdc-expanding-airport-screening-chicago-atlanta/4533716002/,support
1 21 2020,https://amp.flipboard.com/@USAToday/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-o-/a-Bf38SQiUR7CG0PYDEfSgCA%3Aa%3A3199709-28e82d8796%2Fusatoday.com,support
1 21 2020,https://www.newsbreak.com/illinois/chicago/news/0NuUu1zc/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare,support
1 21 2020,https://www.newsbreak.com/illinois/chicago/news/0NuNeZ6u/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare,support
1 21 2020,https://www.therealnewsviews.com/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://tipsandhealthynews.com/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare-msnnow/,support
1 21 2020,https://www.newescapade.com/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://www.rocketnews.com/2020/01/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://1000.news/c/bdn_yW8B03Ph8DWk54x8/2020-01-21/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare,support
1 21 2020,https://pressfrom.info/us/lifestyle/food-and-drink/-381369-cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare.html,support
1 21 2020,https://pressfrom.info/us/lifestyle/travel/-381368-cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare.html,support
1 21 2020,https://pressfrom.info/en/lifestyle/travel/-381368-cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare.html,support
1 21 2020,https://italy.timesofnews.com/travel/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare,support
1 21 2020,http://ixn.news/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://travelbaseonline.com/travel/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://www.allusanewshub.com/2020/01/21/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://news.of.today/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare,support
1 21 2020,https://www.keepitfresh.com/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare-usa-today/,support
1 21 2020,https://syfeed.com/en/news-details/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare_27309792.html,support
1 21 2020,http://www.manhattan-news.co.uk/feed-items/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
1 21 2020,https://newsplusnp.wordpress.com/2020/01/21/cdc-expanding-coronavirus-screening-to-two-more-airports-atlanta-and-chicago-ohare/,support
