dates,website,
4 3 2020,https://www.nytimes.com/article/coronavirus-hand-sanitizer-home-made-diy.html,deny
3 13 2020,https://www.nytimes.com/2020/03/13/health/soap-coronavirus-handwashing-germs.html,deny
3 17 2020,https://healthnewshub.org/health-news-hub/top-news/why-soap-and-water-is-more-effective-than-hand-sanitizer-against-covid-19/,deny
4 13 2020,https://www.fda.gov/drugs/information-drug-class/qa-consumers-hand-sanitizers-and-covid-19,deny
3 12 2020,https://www.weforum.org/agenda/2020/03/coronavirus-soap-covid-19-virus-hygiene/,deny
9 18 2019,https://www.consumerreports.org/flu/hand-washing-vs-hand-sanitizer-better-for-flu-protection/,deny
4 3 2020,https://www.science.org.au/curious/people-medicine/hand-sanitiser-or-soap-making-informed-choice-covid-19,deny
11 26 2013,https://cchealth.org/column/2013-1126-healthy-outlook.php,deny
3 13 2020,https://theconversation.com/coronavirus-not-all-hand-sanitisers-work-against-it-heres-what-you-should-use-133277,deny
3 3 2020,https://www.dallasnews.com/news/public-health/2020/03/03/should-you-be-using-hand-sanitizer-or-soap-to-prevent-coronavirus/,deny
3 23 2020,https://www.medicalnewstoday.com/articles/how-to-make-hand-sanitizer,deny
3 6 2020,https://www.businessinsider.com/coronavirus-photos-why-you-should-wash-hands-with-soap-water-2020-3,deny
3 3 2020,https://www.cnet.com/news/hand-sanitizer-how-it-can-protect-you-from-getting-sick-and-when-to-use-it/,deny
3 23 2020,https://cen.acs.org/business/consumer-products/hand-sanitizer-does-keep-hands/98/i12,deny
3 4 2020,https://www.livescience.com/coronavirus-diy-hand-sanitizer.html,deny
3 19 2020,https://www.weforum.org/agenda/2020/03/coronavirus-hand-sanitisers-soap-hygiene/,deny
3 5 2020,https://www.popsci.com/story/health/hand-sanitizer-soap-coronavirus/,deny
3 5 2020,https://my.clevelandclinic.org/health/articles/17474-hand-washing,deny
3 11 2020,https://www.cnn.com/2020/03/11/opinions/hand-sanitizer-coronavirus-opinion-vox/index.html,deny
3 28 2020,https://www.cnbc.com/2020/03/27/coronavirus-the-history-of-hand-sanitizer-and-why-its-important.html,deny
11 20 2018,https://vitalrecord.tamhsc.edu/which-is-better-using-soap-and-water-or-sanitizer/,comment
3 15 2020,https://www.healthline.com/health-news/coronavirus-hand-sanitizer-recipes-risks,deny
3 2 2020,https://www.theverge.com/2020/3/2/21161346/hand-sanitizer-diy-how-to-hand-wash-cdc-alcohol-virus-illness,deny
3 6 2020,https://www.livescience.com/hand-sanitizer.html,deny
4 15 2020,https://www.insider.com/does-hand-sanitizer-expire,deny
2 6 2020,https://www.ncbi.nlm.nih.gov/books/NBK513254/,deny
3 5 2020,https://www.today.com/shop/best-hand-sanitizers-soaps-according-professionals-t175061,deny
3 11 2020,https://www.nytimes.com/2020/03/11/smarter-living/wirecutter/coronavirus-hand-sanitizer.html,deny
3 15 2020,https://www.forbes.com/sites/ninashapiro/2020/03/15/soap-and-water-1o1-why-its-best-for-covid-19-and-every-day/,deny
3 3 2020,https://www.treehugger.com/health/if-you-have-soap-and-water-dont-fret-about-hand-sanitizer.html,deny
3 16 2020,https://www.businessinsider.com/best-hand-sanitizers,deny
11 11 2017,https://riseandshine.childrensnational.org/why-hand-washing-is-preferable-to-hand-sanitizing/,deny
10 28 2009,https://abcnews.go.com/GMA/ConsumerNews/washing-hands-soap-hand-sanitizer/story?id=8941662,deny
3 26 2020,https://www.vanityfair.com/style/2020/03/purell-hand-sanitizer-history,deny
4 11 2020,https://www.lifesavvy.com/20697/are-hand-sanitizers-as-effective-as-hand-washing/,deny
3 2 2020,https://www.japantimes.co.jp/news/2020/03/02/national/science-health/washing-sanitizer-skin-virus-defense/,deny
3 3 2020,https://metro.co.uk/2020/03/03/hand-sanitizer-effective-soap-water-make-12339048/,deny
9 14 2018,https://siouxcityjournal.com/lifestyles/health-med-fit/soap-and-water-more-effective-than-using-hand-sanitizers/article_7f271d31-362a-5681-9a12-3d1737bd145e.html,comment
2 21 2000,https://www.sciencedaily.com/releases/2000/02/000218061254.htm,deny
3 5 2020,https://www.rollingstone.com/culture/culture-news/hand-sanitizer-effective-coronavirus-covid-19-962027/,deny
3 5 2020,https://www.wusa9.com/article/news/verify/verify-yes-it-is-possible-to-make-your-own-homemade-hand-sanitizer/507-94346375-2a95-4506-b4cd-a56b5301a2a7,deny
3 13 2020,https://theconversation.com/vodka-wont-protect-you-from-coronavirus-and-4-other-things-to-know-about-hand-sanitizer-133593,deny
3 29 2020,https://www.businessinsider.sg/does-hand-sanitizer-work,deny
4 23 2020,http://www.ucihealth.org/blog/2020/04/soap-vs-sanitizer,deny
3 16 2020,https://www.vanityfair.com/style/2020/03/coronavirus-hand-sanitizer-lvmh-distilleries-manufactured,deny
4 2 2020,http://www.vale.com/brasil/EN/aboutvale/news/Pages/keep-your-hands-clean-three-alternatives-to-alcohol-based-hand-sanitizer.aspx,deny
3 11 2020,https://www.self.com/story/hand-sanitizer-coronavirus,deny
4 24 2020,https://www.allure.com/gallery/best-hand-sanitizer,deny
3 12 2020,https://www.theguardian.com/commentisfree/2020/mar/12/science-soap-kills-coronavirus-alcohol-based-disinfectants,deny
3 17 2020,https://hartfordhealthcare.org/about-us/news-press/news-detail?articleId=24813&publicid=395,deny
3 24 2020,https://www.cnn.com/2020/03/24/health/soap-warm-water-hand-sanitizer-coronavirus-wellness-scn/index.html,deny
3 24 2020,https://www.cnet.com/health/why-you-shouldnt-make-your-own-hand-sanitizer/,deny
3 10 2020,https://nypost.com/2020/03/10/how-to-properly-use-hand-sanitizer-to-help-prevent-coronavirus/,deny
3 16 2020,https://www.cslbehring.com/vita/2020/soap-and-water-or-hand-sanitizer,deny
3 2 2020,https://globalnews.ca/news/6618185/coronavirus-hand-sanitizer/,deny
3 17 2020,https://hartfordhealthcare.org/about-us/news-press/news-detail?articleid=24813&publicId=395,deny
3 6 2020,https://thewirecutter.com/blog/coronavirus-hand-sanitizer/,deny
3 16 2020,https://www.oprahmag.com/life/health/a31532762/hand-sanitizer-vs-handwashing/,deny
3 3 2020,https://www.kiro7.com/news/trending/cant-find-hand-sanitizer-heres-how-make-your-own/77EMXHKCNNACVO443KQUHAYE5Q/,deny
11 28 2010,https://www.nbcwashington.com/news/health/soap-and-water-vs-hand-sanitizers/1858648/,deny
10 27 2009,https://www.livescience.com/5822-fighting-flu-hand-sanitizers-work.html,deny
3 5 2020,https://www.cnn.com/2020/03/05/cnn-underscored/best-hand-sanitizer-disinfectant-spray-cleaning-products/index.html,deny
3 5 2020,http://komonews.com/news/consumer/the-411-on-alcohol-based-hand-sanitizers-and-the-coronavirus,comment
3 3 2020,https://www.cbsnews.com/news/hand-sanitizer-coronavirus-make-your-own/,deny
3 20 2020,https://wmmr.com/2020/03/20/soap-or-hand-sanitizer-coronavirus/,deny
3 3 2020,https://www.health.com/condition/cold-flu-sinus/best-hand-sanitizer,deny
3 12 2020,https://www.singlecare.com/blog/news/does-hand-sanitizer-expire/,deny
4 7 2020,https://mynorthwest.com/1806122/less-hand-sanitizer-more-soap/,deny
