dates,website,
2 2 2020,https://www.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_daa7958788b171dcecf322f4229dd557,support
2 5 2020,https://www.cnn.com/2020/02/05/asia/xi-jinping-china-wuhan-virus-intl-hnk/index.html,support
2 2 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_cc81922fd956bae6ba816731de29adab,support
2 4 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_1f4931e12d345472ec4645f5c5f96d7c,support
2 2 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_9d7932db226e2e5109eabc8e4f5ae6c9,comment
2 1 2020,https://www.newsbreak.com/news/0O0qALxz/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last,support
2 2 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_daa7958788b171dcecf322f4229dd557,support
2 2 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_26fb5fafb082a5cea1be922c1bbefc43,support
2 2 2020,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_c9b816513979db49004eff7867bdf3fe,support
3 2 2020,https://www.cnn.com/asia/live-news/coronavirus-outbreak-02-02-20-intl-hnk/h_c9b816513979db49004eff7867bdf3fe,comment
2 4 2020,https://www.cnn.com/travel/article/chinese-museums-online-exhibits/index.html,support
1 28 2020,https://p1htmlkernalweb.mybluemix.net/articles/Anger+over+the+Wuhan+virus+is+sparking+pushback+against+censorship+in+China+It+won%27t+last_3614075_cnn.html,support
4 13 2020,http://lite.cnn.com/en/article/h_a1994970616297279e9c4a981e57b8e3,support
1 31 2020,http://apatidak.blogspot.com/2020/01/anger-over-wuhan-virus-is-sparking.html,support
2 1 2020,https://domnung.com/article/622091/world/2020-02-01/cnn.com/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.,support
2 1 2020,https://domnung.com/article/622091/world/asia/2020-02-01/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.?lang=en-US,support
2 1 2020,https://domnung.com/article/622091/world//2020-02-01/cnn.com//anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.?lang=en-US,support
1 31 2020,https://domnung.com/article/622091/world//2020-02-01/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.?lang=en-US,support
1 31 2020,https://domnung.com/article/622091/world/asia/2020-01-31/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.?lang=en-US,support
1 2 2020,https://usa.undelete.news/en/post/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last/1566978,support
2 1 2020,https://www.newsstandhub.com/cnn/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last,support
2 1 2020,https://www.newsstandhub.com/cnn/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last#!,support
2 1 2020,https://www.newsstandhub.com/en-us/cnn/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last#!,support
2 17 2020,https://mediafakery.com/uncategorized/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china-it-wont-last/,support
2 1 2020,https://domnung.com/article/622091/world/asia/2020-02-01/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.,comment
2 1 2020,https://domnung.com/article/622091/world//2020-02-01/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.,support
1 31 2020,https://domnung.com/article/622091/world/asia/2020-01-31/cnn.com/censorship-wuhan-virus-china-control/anger-over-the-wuhan-virus-is-sparking-pushback-against-censorship-in-china.-it-won't-last.?lang=km-KH,support
