dates,website,
1 29 2020,https://today.line.me/id/article/Hong+Kong+protesters+disrupt+MTR+rail+services+declare+dawn+of+anti+epidemic+strikes+over+government+s+handling+of+Wuhan+coronavirus+outbreak-WQ56aL?read_meta=%7B%22label%22%3A%22articlepage_newest_article9%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://www.hrichina.org/cht/dnb/hong-kong-xiang-gang-1407,support
1 29 2020,https://malaysia.news.yahoo.com/hong-kong-protesters-disrupt-mtr-012045764.html,support
1 29 2020,https://amp.flipboard.com/@scmpnews/hong-kong-mtr-9tc9rgb2z/hong-kong-protesters-disrupt-mtr-rail-services-declare-dawn-of-anti-epidemic-/a-zsOZGIs7Ra2l6fzOL-0KZw%3Aa%3A2290161508-b691c5c2b4%2Fscmp.com,support
3 30 2020,https://www.scmp.com/business/companies/article/1931782/changes-hong-kong-rail-fares-unfair-whereve-you-been-living?page=all&edition=hong-kong,support
3 14 2020,https://southkorea.shafaqna.com/EN/AL/7817944,support
1 29 2020,https://yp.scmp.com/news/hong-kong/article/115445/wuhan-virus-hong-kong-protesters-disrupt-mtr-rail-services-because?page=4&fbclid=IwAR0D6F4pMJfTQEZ4r8jrTOl83JvorI82PrddRw71tUBctAfbSw45UwNGWLA,support
1 29 2020,https://www.scmp.com/news/hong-kong/health-environment/article/3048082/china-coronavirus-hong-kong-and-mainland,support
1 29 2020,https://hric-newsbrief.blogspot.com/2020/01/hong-kong_29.html,support
1 29 2020,https://news.nestia.com/detail_share/3377367?media_type=1,support
1 29 2020,https://today.line.me/hk/article/Hang+Seng+Index+plunges+3+per+cent+on+the+first+day+of+trading+in+the+Year+of+the+Rat+amid+a+worsening+Wuhan+virus+outbreak-JWwOjK?read_meta=%7B%22label%22%3A%22articlepage_newest_article9%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://today.line.me/hk/article/Hang+Seng+Index+plunges+3+per+cent+on+the+first+day+of+trading+in+the+Year+of+the+Rat+amid+a+worsening+Wuhan+virus+outbreak-JWwOjK?read_meta=%7B%22label%22%3A%22articlepage_newest_article8%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://news.nestia.com/detail/Hong-Kong-protesters-disrupt-MTR-services%2C-declare-%E2%80%98dawn-of-anti-epidemic%E2%80%99-strikes-over-government%E2%80%99s-handling-of-Wuhan-coronavirus-outbreak/3377367,support
1 29 2020,https://hric-newsbrief.blogspot.com/2020_01_29_archive.html,support
3 14 2020,https://economynews.shafaqna.com/EN/AL/hashtag/strikes,support
1 29 2020,https://www.asianewsday.com/hong-kong-protesters-disrupt-mtr-rail-services-declare-dawn-of-anti-epidemic-strikes-over-governments-handling-of-wuhan-coronavirus-outbreak/,support
1 27 2020,https://today.line.me/hk/article/Coronaviraus+contacts+for+foreign+nationals+in+China-qXj9V9?read_meta=%7B%22group%22%3A%22NA%22%2C%22modelVersion%22%3A%22linetoday_v1.6%22%2C%22sessionId%22%3A%22ygawHP3ZXbqxoTOK%22%2C%22label%22%3A%22articlepage_foryou1_article23%22%7D,support
1 29 2020,https://news.nestia.com/detail_share/3369137?media_type=1,support
1 29 2020,https://news.nestia.com/detail/Hong-Kong-protesters-disrupt-mtr-rail-services%2C-declare-%E2%80%98dawn-of-anti-epidemic%E2%80%99-strikes-over-Government%E2%80%99s-handling-of-Wuhan-coronavirus-outbreak/3369137,support
1 29 2020,https://www.huewire.com/hong-kong-protesters-disrupt-mtr-rail-services-declare-dawn-of-anti-epidemic-strikes-over-governments-handling-of-wuhan-coronavirus-outbreak/,support
1 29 2020,https://newstral.com/en/article/en/1144621519/hong-kong-protesters-disrupt-mtr-rail-services-declare-dawn-of-anti-epidemic-strikes-over-government-s-handling-of-wuhan-coronavirus-outbreak,support
1 22 2020,https://economynews.shafaqna.com/EN/AL/2195,support
2 12 2020,https://today.line.me/hk/pc/article/Hong+Kong%E2%80%99s+MTR+Corporation+launches+most+expensive+rail+line+ever+but+don%E2%80%99t+all+rush+at+once-n2nWYL,support
1 22 2020,https://www.nytimes.com/2020/01/22/world/asia/china-coronavirus-travel.html,support
1 28 2020,https://ph.news.yahoo.com/resurgent-muguruza-sets-halep-clash-australian-open-semi-033940828--spt.html,support
1 29 2020,https://today.line.me/id/pc/article/Single+and+unemployed+New+study+says+you+re+more+likely+to+die+when+it+gets+cold+in+Hong+Kong+than+anyone+else-Po73lr?read_meta=%7B%22label%22%3A%22articlepage_more_article2%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://today.line.me/id/pc/article/Single+and+unemployed+New+study+says+you+re+more+likely+to+die+when+it+gets+cold+in+Hong+Kong+than+anyone+else-Po73lr?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://today.line.me/id/pc/article/Single+and+unemployed+New+study+says+you+re+more+likely+to+die+when+it+gets+cold+in+Hong+Kong+than+anyone+else-Po73lr?read_meta=%7B%22label%22%3A%22articlepage_more_article4%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://today.line.me/id/article/Single+and+unemployed+New+study+says+you+re+more+likely+to+die+when+it+gets+cold+in+Hong+Kong+than+anyone+else-Po73lr?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
2 19 2020,https://ph.news.yahoo.com/train-services-disrupted-suspected-explosives-051220631.html,support
1 29 2020,https://www.msn.com/zh-hk/news/englishnews/hong-kong-unemployment-rate-expected-to-hit-2003-levels-at-up-to-5-per-cent-under-sars-as-wuhan-coronavirus-deals-new-blow-to-protest-hit-economy-and-tourism/ar-BBZqHBQ,support
2 8 2018,https://www.scmp.com/property/hong-kong-china/article/2132441/mtr-may-sell-land-site-atop-wong-chuk-hang-station-amid?page=all&edition=hong-kong,support
3 14 2020,https://hongkong.shafaqna.com/EN,support
3 14 2020,http://hongkong.shafaqna.com/EN/AL/1333726,support
3 14 2020,http://hongkong.shafaqna.com/EN/AL/1434439,support
3 14 2020,http://hongkong.shafaqna.com/EN/AL/hashtag/upskirt,support
1 29 2020,https://today.line.me/id/pc/article/Single+and+unemployed+New+study+says+you+re+more+likely+to+die+when+it+gets+cold+in+Hong+Kong+than+anyone+else-Po73lr,support
1 25 2020,https://ph.news.yahoo.com/fir-against-former-jnu-student-assam-remark-124257087.html,support
3 14 2020,https://www.hongkong.shafaqna.com/EN/AL/1809719,support
1 10 2020,https://today.line.me/id/pc/article/Tokyo+2020+HK+10+million+offered+for+Hong+Kong+team+gold+at+Olympic+Games-3Wk2mv?read_meta=%7B%22label%22%3A%22articlepage_more_article1%22%2C%22group%22%3A%22NA%22%7D,support
1 29 2020,https://today.line.me/hk/article/%E2%80%98No+way+%E2%80%99+Ex+Sinopec+boss+warns+Chinese+firms+will+shy+away+from+buying+abroad+as+executives+stay+cautious+amid+trade+war-jM5X0L?read_meta=%7B%22label%22%3A%22articlepage_newest_article9%22%2C%22group%22%3A%22NA%22%7D,support
12 28 2019,https://today.line.me/id/pc/article/No+Happy+New+Year+ahead+for+Hong+Kong+just+endless+protest+chaos+for+the+foreseeable+future-16aem9?read_meta=%7B%22label%22%3A%22articlepage_newest_article9%22%2C%22group%22%3A%22NA%22%7D,support
3 14 2020,https://hongkong.shafaqna.com/EN/AL/1436701,support
3 14 2020,http://hongkong.shafaqna.com/EN/AL/1302503,support
2 19 2020,https://sg.news.yahoo.com/train-services-disrupted-suspected-explosives-051220631.html,support
2 19 2020,https://malaysia.news.yahoo.com/train-services-disrupted-suspected-explosives-051220631.html,support
3 14 2020,http://hongkong.shafaqna.com/EN/AL/1357147,support
1 22 2020,https://economynews.shafaqna.com/EN/AL/2075,support
3 14 2020,https://hongkong.shafaqna.com/EN/AL/1434990,support
3 14 2020,https://hongkong.shafaqna.com/EN/AL/1790561,support
3 17 2020,https://www.washingtonpost.com/world/2020/03/17/coronavirus-latest-news/,support
1 28 2020,https://malaysia.news.yahoo.com/china-coronavirus-signs-global-human-230846922.html,support
1 28 2020,https://malaysia.news.yahoo.com/hang-seng-index-makes-worst-014308391.html,support
1 29 2020,https://worldtimes.news/hong-kong-protesters-disrupt-mtr-rail-services-declaredawn-of-anti-epidemic-strikes-over-governments-handling-of-wuhancoronavirus-outbreak/,support
1 29 2020,https://economynews.shafaqna.com/EN/AL/805226,support
1 28 2020,https://www.asianewsday.com/we-made-the-coronavirus-epidemic/,support
3 14 2020,https://hongkong.shafaqna.com/EN/AL/1434786,support
3 12 2020,https://www.cgtn.com/special/Battling-the-novel-coronavirus-What-we-know-so-far-.html,support
2 20 2020,https://news.nestia.com/detail/Coronavirus%3A-MTR-freezes-fares%2C-temporarily-slashes-rent-at-malls-as-outbreak-wreaks-havoc-on-retailers%2C-passenger-numbers/3546529,support
1 31 2020,https://vpnwp.livejournal.com/11064959.html,support
3 19 2020,https://www.dw.com/en/coronavirus-latest-italy-deaths-surge-past-china/a-52831884,support
12 21 2019,https://ph.news.yahoo.com/chaotic-scenes-busy-hong-kong-091444060.html,support
1 18 2020,http://hongkong.shafaqna.com/EN/AL/1927236,support
5 10 2015,https://sg.news.yahoo.com/egyptian-court-sentences-mubarak-sons-three-years-jail-034439300.html,support
1 29 2020,https://sg.news.yahoo.com/china-coronavirus-hong-kong-mainland-093043033.html,support
1 28 2020,https://malaysia.news.yahoo.com/grace-chan-wants-another-child-062300160.html,support
1 29 2020,http://hongkongcityportal.com/hong-kong-unemployment-rate-expected-to-hit-2003-levels-at-up-to-5-per-cent-under-sars-as-wuhan-coronavirus-deals-new-blow-to-protest-hit-economy-and-tourism/,support
1 16 2020,http://economynews.shafaqna.com/EN/AL/58,support
1 11 2020,https://today.line.me/id/pc/article/Hong+Kong+Open+leading+teen+Alexander+Yang+still+has+homework+due+for+weekend+despite+making+record+breaking+cut-mkP5nZ?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
1 13 2020,https://ph.news.yahoo.com/chinese-blogger-fans-flames-controversy-133825235.html,support
5 29 2019,https://malaysia.news.yahoo.com/4-olds-hot-hit-film-174445214.html,support
1 16 2020,https://economynews.shafaqna.com/EN/AL/339,support
1 29 2020,https://malaysia.news.yahoo.com/china-coronavirus-hong-kong-mainland-093043033.html,support
1 28 2020,https://malaysia.news.yahoo.com/trump-lawyers-wrap-defense-senate-111128564.html,support
6 20 2019,https://malaysia.news.yahoo.com/landstar-system-inc-lstr-good-230904170.html,support
6 18 2019,https://malaysia.news.yahoo.com/transformers-rescue-bots-land-prime-155300914.html,support
8 28 2019,https://malaysia.news.yahoo.com/brief-dongguang-chemical-posts-hy-144813960.html,support
1 29 2020,https://newstral.com/en/article/en/1134845134/businesswomen-to-defend-hong-kong-government-s-handling-of-protests-at-un,support
1 15 2020,https://today.line.me/id/pc/article/Conspiring+Against+the+KPK-WQkWQE?read_meta=%7B%22label%22%3A%22articlepage_more_article3%22%2C%22group%22%3A%22NA%22%7D,support
2 5 2019,https://ph.news.yahoo.com/turkmenistan-airlines-ban-strands-hundreds-britain-152240313.html,support
2 11 2019,https://malaysia.news.yahoo.com/pyrex-glass-storage-sets-half-181700973/photo-p-strong-pyrex-strong-p-photo-181904504.html,support
1 13 2020,https://malaysia.news.yahoo.com/video/observation-camera-cuts-ash-philippine-103841660.html,support
1 17 2019,https://malaysia.news.yahoo.com/au-seeks-delay-final-announcement-dr-congo-vote-003602448.html,support
1 29 2019,https://malaysia.news.yahoo.com/see-bryan-adams-video-shine-light-094715913.html,support
4 1 2019,https://malaysia.news.yahoo.com/goofy-parrot-pretends-sick-pulls-173011820.html,support
1 23 2020,https://www.peakprosperity.com/coronavirus/,support
1 26 2020,https://newstral.com/en/article/en/1144459339/new-research-casts-doubt-coronavirus-epidemic-started-at-wuhan-food-market,support
1 29 2020,https://www.asianewsday.com/single-and-unemployed-new-study-says-youre-more-likely-to-die-when-it-gets-cold-in-hong-kong-than-anyone-else/,support
